"Subject1Tag","Subject2Tag","RelationshipPath","Subject1ID","Subject2ID","ExtendedID","R","RFull","MathStandardized_1","HeightZGenderAge_1","MathStandardized_2","HeightZGenderAge_2"
947500,947700,"Gen1Housemates",947500,947700,9475,NA,NA,NA,0.338043021338865,NA,0.323355857737168
947600,947700,"Gen1Housemates",947600,947700,9475,NA,NA,NA,-0.087523672390585,NA,0.323355857737168
947900,948000,"Gen1Housemates",947900,948000,9479,NA,NA,NA,-0.312590764678253,NA,-0.037654501763148
948300,948400,"Gen1Housemates",948300,948400,9483,0.5,0.5,NA,-1.5857116285529,NA,-0.628972032735029
948400,948500,"Gen1Housemates",948400,948500,9483,0.5,0.5,NA,-0.628972032735029,NA,-0.789157345095425
948300,948500,"Gen1Housemates",948300,948500,9483,0.5,0.5,NA,-1.5857116285529,NA,-0.789157345095425
948400,948600,"Gen1Housemates",948400,948600,9483,0.5,0.5,NA,-0.628972032735029,NA,-1.15437757307336
948300,948600,"Gen1Housemates",948300,948600,9483,0.5,0.5,NA,-1.5857116285529,NA,-1.15437757307336
948500,948600,"Gen1Housemates",948500,948600,9483,0.5,0.5,NA,-0.789157345095425,NA,-1.15437757307336
949200,949300,"Gen1Housemates",949200,949300,9492,NA,NA,NA,-1.16865347898842,NA,-0.84515171772324
949200,949400,"Gen1Housemates",949200,949400,9492,NA,NA,NA,-1.16865347898842,NA,0.200668667161973
949300,949400,"Gen1Housemates",949300,949400,9492,NA,NA,NA,-0.84515171772324,NA,0.200668667161973
950300,950400,"Gen1Housemates",950300,950400,9503,NA,0,NA,1.55226924985826,NA,1.86731559215552
950500,950600,"Gen1Housemates",950500,950600,9505,NA,NA,NA,-0.615249359179675,NA,-1.15826147132259
950900,951000,"Gen1Housemates",950900,951000,9509,NA,NA,NA,0.338043021338865,NA,-0.450820256671058
950900,951100,"Gen1Housemates",950900,951100,9509,NA,NA,NA,0.338043021338865,NA,0.660381372696829
951000,951100,"Gen1Housemates",951000,951100,9509,NA,NA,NA,-0.450820256671058,NA,0.660381372696829
951800,951900,"Gen1Housemates",951800,951900,9518,NA,NA,NA,0.373169710752446,NA,1.03350680387285
952100,952200,"Gen1Housemates",952100,952200,9521,0.25,0.25,NA,-0.495196634855255,NA,-2.17278824782916
952200,952300,"Gen1Housemates",952200,952300,9521,0.5,0.5,NA,-2.17278824782916,NA,-0.0301650773094408
952100,952300,"Gen1Housemates",952100,952300,9521,0.25,0.25,NA,-0.495196634855255,NA,-0.0301650773094408
952400,952500,"Gen1Housemates",952400,952500,9524,NA,0,NA,0.323840164846357,NA,0.275772911889888
952600,952700,"Gen1Housemates",952600,952700,9526,NA,NA,NA,1.07611021630383,NA,1.48781945826253
952700,952800,"Gen1Housemates",952700,952800,9526,NA,NA,NA,1.48781945826253,NA,1.964383547191
952600,952800,"Gen1Housemates",952600,952800,9526,NA,NA,NA,1.07611021630383,NA,1.964383547191
953000,953100,"Gen1Housemates",953000,953100,9530,NA,NA,NA,-1.16577202137841,NA,-1.55518065506136
953000,953200,"Gen1Housemates",953000,953200,9530,NA,NA,NA,-1.16577202137841,NA,-1.4043734546477
953100,953200,"Gen1Housemates",953100,953200,9530,NA,NA,NA,-1.55518065506136,NA,-1.4043734546477
953000,953300,"Gen1Housemates",953000,953300,9530,NA,NA,NA,-1.16577202137841,NA,-1.04898990810454
953100,953300,"Gen1Housemates",953100,953300,9530,NA,NA,NA,-1.55518065506136,NA,-1.04898990810454
953200,953300,"Gen1Housemates",953200,953300,9530,NA,NA,NA,-1.4043734546477,NA,-1.04898990810454
953400,953500,"Gen1Housemates",953400,953500,9534,0.5,0.5,NA,0.349331056583551,NA,0.64570497467913
953700,953800,"Gen1Housemates",953700,953800,9537,0.5,0.5,NA,-1.16865347898842,NA,-0.220258727051746
953800,953900,"Gen1Housemates",953800,953900,9537,0.5,0.5,NA,-0.220258727051746,NA,NA
953700,953900,"Gen1Housemates",953700,953900,9537,0.5,0.5,NA,-1.16865347898842,NA,NA
954000,954100,"Gen1Housemates",954000,954100,9540,0.5,0.5,NA,-1.27364873545096,NA,-1.33994130769543
954300,954400,"Gen1Housemates",954300,954400,9543,0.5,0.5,NA,-0.944722382490382,NA,0.231813360943174
954700,954800,"Gen1Housemates",954700,954800,9547,0.5,0.5,NA,-0.281714007398068,NA,0.49462114716681
955000,955100,"Gen1Housemates",955000,955100,9550,0.5,0.5,NA,0.373169710752446,NA,NA
955200,955300,"Gen1Housemates",955200,955300,9552,0.5,0.5,NA,0.667047683084082,NA,1.30505807541276
955400,955500,"Gen1Housemates",955400,955500,9554,NA,0,NA,0.667178000564948,NA,-0.0193673533913682
955700,955800,"Gen1Housemates",955700,955800,9557,0.5,0.5,NA,-1.94921662645211,NA,-0.789157345095425
955700,955900,"Gen1Housemates",955700,955900,9557,0.5,0.5,NA,-1.94921662645211,NA,0.372309597333201
955800,955900,"Gen1Housemates",955800,955900,9557,0.5,0.5,NA,-0.789157345095425,NA,0.372309597333201
955900,956000,"Gen1Housemates",955900,956000,9557,0.5,0.5,NA,0.372309597333201,NA,-1.59689656604181
955700,956000,"Gen1Housemates",955700,956000,9557,0.5,0.5,NA,-1.94921662645211,NA,-1.59689656604181
955800,956000,"Gen1Housemates",955800,956000,9557,0.5,0.5,NA,-0.789157345095425,NA,-1.59689656604181
956200,956300,"Gen1Housemates",956200,956300,9562,NA,0,NA,0.282309650162959,NA,0.679209933233394
956200,956400,"Gen1Housemates",956200,956400,9562,NA,0,NA,0.282309650162959,NA,1.47301049937426
956300,956400,"Gen1Housemates",956300,956400,9562,NA,0,NA,0.679209933233394,NA,1.47301049937426
956800,956900,"Gen1Housemates",956800,956900,9568,0.5,0.5,NA,1.00236608045083,NA,0.407287296674152
957100,957200,"Gen1Housemates",957100,957200,9571,NA,NA,NA,0.0157046699809,NA,-1.15826147132259
957800,957900,"Gen1Housemates",957800,957900,9578,0.5,0.5,NA,1.86731559215552,NA,1.39966014035038
957900,958000,"Gen1Housemates",957900,958000,9578,0.5,0.5,NA,1.39966014035038,NA,1.65972631107154
957800,958000,"Gen1Housemates",957800,958000,9578,0.5,0.5,NA,1.86731559215552,NA,1.65972631107154
959200,959300,"Gen1Housemates",959200,959300,9592,NA,0,NA,0.667178000564948,NA,1.02217378161421
959300,959400,"Gen1Housemates",959300,959400,9592,NA,0,NA,1.02217378161421,NA,1.02217378161421
959200,959400,"Gen1Housemates",959200,959400,9592,NA,0,NA,0.667178000564948,NA,1.02217378161421
960000,960100,"Gen1Housemates",960000,960100,9600,NA,NA,NA,0.338043021338865,NA,-0.60008066931389
960000,960200,"Gen1Housemates",960000,960200,9600,NA,NA,NA,0.338043021338865,NA,-1.21284608128602
960100,960200,"Gen1Housemates",960100,960200,9600,NA,NA,NA,-0.60008066931389,NA,-1.21284608128602
960500,960600,"Gen1Housemates",960500,960600,9605,0.5,0.5,NA,1.31011930218104,NA,1.64797896499149
960500,960700,"Gen1Housemates",960500,960700,9605,0.5,0.5,NA,1.31011930218104,NA,1.36158878068457
960600,960700,"Gen1Housemates",960600,960700,9605,0.5,0.5,NA,1.64797896499149,NA,1.36158878068457
961200,961300,"Gen1Housemates",961200,961300,9612,NA,NA,NA,0.788573627171648,NA,0.713860118969872
961300,961400,"Gen1Housemates",961300,961400,9612,NA,NA,NA,0.713860118969872,NA,1.48781945826253
961200,961400,"Gen1Housemates",961200,961400,9612,NA,NA,NA,0.788573627171648,NA,1.48781945826253
962500,962600,"Gen1Housemates",962500,962600,9625,NA,NA,NA,NA,NA,-0.142063264680562
962700,962800,"Gen1Housemates",962700,962800,9627,0.5,0.5,NA,-2.22544420008301,NA,-1.27419540580109
962900,963000,"Gen1Housemates",962900,963000,9629,NA,NA,NA,1.94973477812869,NA,0.991752640265219
963400,963500,"Gen1Housemates",963400,963500,9634,0.5,0.5,NA,1.6600204551672,NA,2.01242392756369
963700,963800,"Gen1Housemates",963700,963800,9637,0.5,0.5,NA,-1.87222014051481,NA,-1.6036684291118
963700,963900,"Gen1Housemates",963700,963900,9637,0.5,0.5,NA,-1.87222014051481,NA,0.355019316433575
963800,963900,"Gen1Housemates",963800,963900,9637,0.5,0.5,NA,-1.6036684291118,NA,0.355019316433575
964100,964200,"Gen1Housemates",964100,964200,9641,0.5,0.5,NA,1.306796395599,NA,0.713860118969872
964400,964500,"Gen1Housemates",964400,964500,9644,0.5,0.5,NA,-0.495196634855255,NA,-0.285776335868968
964400,964600,"Gen1Housemates",964400,964600,9644,0.5,0.5,NA,-0.495196634855255,NA,-0.843004624399492
964500,964600,"Gen1Housemates",964500,964600,9644,0.5,0.5,NA,-0.285776335868968,NA,-0.843004624399492
964900,965000,"Gen1Housemates",964900,965000,9649,NA,NA,NA,NA,NA,0.407287296674152
965200,965300,"Gen1Housemates",965200,965300,9652,NA,NA,NA,0.600348276462599,NA,0.275772911889888
965700,965800,"Gen1Housemates",965700,965800,9657,NA,NA,NA,-0.0428135615335787,NA,NA
966000,966100,"Gen1Housemates",966000,966100,9660,0.5,0.5,NA,-0.495196634855255,NA,-0.752805123632105
966500,966600,"Gen1Housemates",966500,966600,9665,0.5,0.5,NA,0.667178000564948,NA,0.667047683084082
966700,966800,"Gen1Housemates",966700,966800,9667,0.5,0.5,NA,-0.951310384092994,NA,NA
967300,967400,"Gen1Housemates",967300,967400,9673,NA,0,NA,0.323840164846357,NA,1.62848596409686
968000,968100,"Gen1Housemates",968000,968100,9680,0.5,0.5,NA,-1.33994130769543,NA,-0.951310384092994
968200,968300,"Gen1Housemates",968200,968300,9682,0.5,0.5,NA,-1.04898990810454,NA,0.833468240020937
968300,968400,"Gen1Housemates",968300,968400,9682,0.5,0.5,NA,0.833468240020937,NA,-0.814116840951531
968200,968400,"Gen1Housemates",968200,968400,9682,0.5,0.5,NA,-1.04898990810454,NA,-0.814116840951531
968200,968500,"Gen1Housemates",968200,968500,9682,0.5,0.5,NA,-1.04898990810454,NA,-0.84515171772324
968300,968500,"Gen1Housemates",968300,968500,9682,0.5,0.5,NA,0.833468240020937,NA,-0.84515171772324
968400,968500,"Gen1Housemates",968400,968500,9682,0.5,0.5,NA,-0.814116840951531,NA,-0.84515171772324
968900,969000,"Gen1Housemates",968900,969000,9689,NA,NA,NA,0.275772911889888,NA,NA
969400,969500,"Gen1Housemates",969400,969500,9694,NA,NA,NA,0.874536244042733,NA,0.323840164846357
969400,969600,"Gen1Housemates",969400,969600,9694,NA,0,NA,0.874536244042733,NA,NA
969500,969600,"Gen1Housemates",969500,969600,9694,NA,NA,NA,0.323840164846357,NA,NA
970400,970500,"Gen1Housemates",970400,970500,9704,NA,0,NA,-1.22220663065368,NA,NA
970600,970700,"Gen1Housemates",970600,970700,9706,NA,0,NA,0.180301292739222,NA,1.47301049937426
971400,971500,"Gen1Housemates",971400,971500,9714,NA,0,NA,1.37716956266347,NA,-0.397809342582842
971500,971600,"Gen1Housemates",971500,971600,9714,NA,0,NA,-0.397809342582842,NA,0.667178000564948
971400,971600,"Gen1Housemates",971400,971600,9714,NA,0,NA,1.37716956266347,NA,0.667178000564948
971500,971700,"Gen1Housemates",971500,971700,9714,NA,0,NA,-0.397809342582842,NA,-0.752805123632105
971400,971700,"Gen1Housemates",971400,971700,9714,NA,0,NA,1.37716956266347,NA,-0.752805123632105
971600,971700,"Gen1Housemates",971600,971700,9714,NA,0,NA,0.667178000564948,NA,-0.752805123632105
972000,972100,"Gen1Housemates",972000,972100,9720,NA,NA,NA,-0.628972032735029,NA,-0.752805123632105
972300,972400,"Gen1Housemates",972300,972400,9723,NA,0,NA,1.62739642677072,NA,0.323840164846357
972500,972600,"Gen1Housemates",972500,972600,9725,NA,NA,NA,0.0157046699809,NA,-0.362574871629093
973000,973100,"Gen1Housemates",973000,973100,9730,NA,NA,NA,0.958823356741604,NA,-1.177413425232
973100,973200,"Gen1Housemates",973100,973200,9730,NA,NA,NA,-1.177413425232,NA,0.323355857737168
973000,973200,"Gen1Housemates",973000,973200,9730,NA,NA,NA,0.958823356741604,NA,0.323355857737168
973400,973500,"Gen1Housemates",973400,973500,9734,NA,0,NA,0.323840164846357,NA,-0.819796270496091
973700,973800,"Gen1Housemates",973700,973800,9737,NA,0,NA,0.180301292739222,NA,0.50688476638008
973900,974000,"Gen1Housemates",973900,974000,9739,NA,0,NA,-1.12603260182421,NA,-0.106099842673803
974200,974300,"Gen1Housemates",974200,974300,9742,NA,0,NA,0.323840164846357,NA,-0.0193673533913682
974400,974500,"Gen1Housemates",974400,974500,9744,NA,NA,NA,-0.472865654542493,NA,-0.142063264680562
975700,975800,"Gen1Housemates",975700,975800,9757,0.5,0.5,NA,-0.087523672390585,NA,-0.312590764678253
976000,976100,"Gen1Housemates",976000,976100,9760,0.25,0.25,NA,-0.944722382490382,NA,0.713860118969872
976400,976500,"Gen1Housemates",976400,976500,9764,0.5,0.5,NA,NA,NA,-1.87222014051481
976600,976700,"Gen1Housemates",976600,976700,9766,NA,NA,NA,1.48781945826253,NA,-1.6036684291118
977200,977300,"Gen1Housemates",977200,977300,9772,NA,NA,NA,-0.450820256671058,NA,-0.532041964123892
977600,977700,"Gen1Housemates",977600,977700,9776,0.5,0.5,NA,-1.91832543816689,NA,-0.615249359179675
978300,978400,"Gen1Housemates",978300,978400,9783,0.5,0.5,NA,0.713860118969872,NA,0.304025236457991
978900,979000,"Gen1Housemates",978900,979000,9789,0.5,0.5,NA,-0.312590764678253,NA,-0.721013978205426
979500,979600,"Gen1Housemates",979500,979600,9795,NA,NA,NA,-0.087523672390585,NA,-0.721013978205426
979800,979900,"Gen1Housemates",979800,979900,9798,NA,NA,NA,-0.0428135615335787,NA,-0.814116840951531
980400,980500,"Gen1Housemates",980400,980500,9804,NA,0,NA,-0.472865654542493,NA,-2.43236649638764
980800,980900,"Gen1Housemates",980800,980900,9808,NA,0,NA,-1.15866277340386,NA,-0.106099842673803
981100,981200,"Gen1Housemates",981100,981200,9811,0.25,0.25,NA,-0.114590632907477,NA,-0.0193673533913682
981100,981300,"Gen1Housemates",981100,981300,9811,0.25,0.25,NA,-0.114590632907477,NA,0.372309597333201
981200,981300,"Gen1Housemates",981200,981300,9811,0.25,0.25,NA,-0.0193673533913682,NA,0.372309597333201
981200,981400,"Gen1Housemates",981200,981400,9811,0.25,0.25,NA,-0.0193673533913682,NA,-0.0932838128428645
981100,981400,"Gen1Housemates",981100,981400,9811,0.25,0.25,NA,-0.114590632907477,NA,-0.0932838128428645
981300,981400,"Gen1Housemates",981300,981400,9811,0.5,0.5,NA,0.372309597333201,NA,-0.0932838128428645
981500,981600,"Gen1Housemates",981500,981600,9815,0.5,0.5,NA,0.373169710752446,NA,-1.77712347042111
981600,981700,"Gen1Housemates",981600,981700,9815,0.5,0.5,NA,-1.77712347042111,NA,NA
981500,981700,"Gen1Housemates",981500,981700,9815,0.5,0.5,NA,0.373169710752446,NA,NA
982000,982100,"Gen1Housemates",982000,982100,9820,0.5,0.5,NA,0.275772911889888,NA,0.0911142216221265
982100,982200,"Gen1Housemates",982100,982200,9820,0.5,0.5,NA,0.0911142216221265,NA,-1.15826147132259
982000,982200,"Gen1Housemates",982000,982200,9820,0.5,0.5,NA,0.275772911889888,NA,-1.15826147132259
982300,982400,"Gen1Housemates",982300,982400,9823,0.5,0.5,NA,-1.04898990810454,NA,-0.409661211202433
982500,982600,"Gen1Housemates",982500,982600,9825,0.5,0.5,NA,0.355019316433575,NA,0.372309597333201
982600,982700,"Gen1Housemates",982600,982700,9825,0.5,0.5,NA,0.372309597333201,NA,3
982500,982700,"Gen1Housemates",982500,982700,9825,0.5,0.5,NA,0.355019316433575,NA,3
982900,983000,"Gen1Housemates",982900,983000,9829,0.5,0.5,NA,-1.27419540580109,NA,-1.21284608128602
983600,983700,"Gen1Housemates",983600,983700,9836,0.5,0.5,NA,-0.843004624399492,NA,0.304025236457991
983900,984000,"Gen1Housemates",983900,984000,9839,0.5,0.5,NA,-0.814116840951531,NA,-1.33994130769543
983900,984100,"Gen1Housemates",983900,984100,9839,0.5,0.5,NA,-0.814116840951531,NA,-1.47137122492194
984000,984100,"Gen1Housemates",984000,984100,9839,0.5,0.5,NA,-1.33994130769543,NA,-1.47137122492194
984300,984400,"Gen1Housemates",984300,984400,9843,0.5,0.5,NA,-0.705782389866818,NA,-0.814116840951531
984500,984600,"Gen1Housemates",984500,984600,9845,0.5,0.5,NA,0.667178000564948,NA,-1.39219742634227
984500,984700,"Gen1Housemates",984500,984700,9845,0.5,0.5,NA,0.667178000564948,NA,-0.532041964123892
984600,984700,"Gen1Housemates",984600,984700,9845,0.5,0.5,NA,-1.39219742634227,NA,-0.532041964123892
985300,985400,"Gen1Housemates",985300,985400,9853,0.5,0.5,NA,-1.23681399314553,NA,-2.39986936776886
985400,985500,"Gen1Housemates",985400,985500,9853,0.5,0.5,NA,-2.39986936776886,NA,-0.0606946270186281
985300,985500,"Gen1Housemates",985300,985500,9853,0.5,0.5,NA,-1.23681399314553,NA,-0.0606946270186281
985900,986000,"Gen1Housemates",985900,986000,9859,NA,NA,NA,-0.819796270496091,NA,-1.27364873545096
986600,986700,"Gen1Housemates",986600,986700,9866,NA,NA,NA,0.639069496170361,NA,-0.312590764678253
987100,987200,"Gen1Housemates",987100,987200,9871,0.5,0.5,NA,-0.106099842673803,NA,-0.087523672390585
987900,988000,"Gen1Housemates",987900,988000,9879,0.25,0.25,NA,1.33660601631762,NA,1.67043106718616
988400,988500,"Gen1Housemates",988400,988500,9884,0.5,0.5,NA,-1.27364873545096,NA,-1.22220663065368
988400,988600,"Gen1Housemates",988400,988600,9884,0.5,0.5,NA,-1.27364873545096,NA,-0.84515171772324
988500,988600,"Gen1Housemates",988500,988600,9884,0.5,0.5,NA,-1.22220663065368,NA,-0.84515171772324
989000,989100,"Gen1Housemates",989000,989100,9890,0.5,0.5,NA,1.48663518730265,NA,0.667178000564948
989600,989700,"Gen1Housemates",989600,989700,9896,0.5,0.5,NA,0.667178000564948,NA,-0.814116840951531
989700,989800,"Gen1Housemates",989700,989800,9896,0.5,0.5,NA,-0.814116840951531,NA,0.639069496170361
989600,989800,"Gen1Housemates",989600,989800,9896,0.5,0.5,NA,0.667178000564948,NA,0.639069496170361
990100,990200,"Gen1Housemates",990100,990200,9901,0.5,0.5,NA,-1.73540494457999,NA,-1.6036684291118
990500,990600,"Gen1Housemates",990500,990600,9905,0.5,0.5,NA,-1.6036684291118,NA,-0.82879559653022
990700,990800,"Gen1Housemates",990700,990800,9907,NA,NA,NA,-1.91832543816689,NA,-2.26261447573321
990700,990900,"Gen1Housemates",990700,990900,9907,NA,NA,NA,-1.91832543816689,NA,-1.87354731697718
990800,990900,"Gen1Housemates",990800,990900,9907,NA,NA,NA,-2.26261447573321,NA,-1.87354731697718
990800,991000,"Gen1Housemates",990800,991000,9907,NA,NA,NA,-2.26261447573321,NA,-1.21284608128602
990700,991000,"Gen1Housemates",990700,991000,9907,NA,NA,NA,-1.91832543816689,NA,-1.21284608128602
990900,991000,"Gen1Housemates",990900,991000,9907,NA,NA,NA,-1.87354731697718,NA,-1.21284608128602
991100,991200,"Gen1Housemates",991100,991200,9911,0.5,0.5,NA,-0.220258727051746,NA,-0.531631675725619
991500,991600,"Gen1Housemates",991500,991600,9915,NA,NA,NA,-1.15866277340386,NA,-0.997491126689706
991800,991900,"Gen1Housemates",991800,991900,9918,NA,NA,NA,-1.23681399314553,NA,-1.15437757307336
992200,992300,"Gen1Housemates",992200,992300,9922,NA,NA,NA,-1.10780090468137,NA,-1.22220663065368
992800,992900,"Gen1Housemates",992800,992900,9928,0.5,0.5,NA,-3,NA,0.355019316433575
993700,993800,"Gen1Housemates",993700,993800,9937,0.5,0.5,NA,1.01025520132181,NA,0.275772911889888
994100,994200,"Gen1Housemates",994100,994200,9941,NA,0,NA,0.600348276462599,NA,-0.281714007398068
994300,994400,"Gen1Housemates",994300,994400,9943,NA,0,NA,-0.0193673533913682,NA,NA
994700,994800,"Gen1Housemates",994700,994800,9947,NA,NA,NA,0.0157046699809,NA,-0.82879559653022
995000,995100,"Gen1Housemates",995000,995100,9950,0.5,0.5,NA,-0.281714007398068,NA,-0.0606946270186281
995100,995200,"Gen1Housemates",995100,995200,9950,0.5,0.5,NA,-0.0606946270186281,NA,1.03350680387285
995000,995200,"Gen1Housemates",995000,995200,9950,0.5,0.5,NA,-0.281714007398068,NA,1.03350680387285
995400,995500,"Gen1Housemates",995400,995500,9954,0.5,0.5,NA,-1.39219742634227,NA,-0.087523672390585
995400,995600,"Gen1Housemates",995400,995600,9954,0.5,0.5,NA,-1.39219742634227,NA,-0.843004624399492
995500,995600,"Gen1Housemates",995500,995600,9954,0.5,0.5,NA,-0.087523672390585,NA,-0.843004624399492
995600,995700,"Gen1Housemates",995600,995700,9954,0.5,0.5,NA,-0.843004624399492,NA,-0.975141252857377
995400,995700,"Gen1Housemates",995400,995700,9954,0.5,0.5,NA,-1.39219742634227,NA,-0.975141252857377
995500,995700,"Gen1Housemates",995500,995700,9954,0.5,0.5,NA,-0.087523672390585,NA,-0.975141252857377
996100,996200,"Gen1Housemates",996100,996200,9961,0.5,0.5,NA,0.0911142216221265,NA,0.407287296674152
996300,996400,"Gen1Housemates",996300,996400,9963,NA,0,NA,-1.27364873545096,NA,-1.6036684291118
997000,997100,"Gen1Housemates",997000,997100,9970,0.5,0.5,NA,-0.459323902242004,NA,1.2134027469505
997200,997300,"Gen1Housemates",997200,997300,9972,0.5,0.5,NA,-0.459323902242004,NA,-0.312590764678253
997300,997400,"Gen1Housemates",997300,997400,9972,0.5,0.5,NA,-0.312590764678253,NA,-1.59689656604181
997200,997400,"Gen1Housemates",997200,997400,9972,0.5,0.5,NA,-0.459323902242004,NA,-1.59689656604181
997600,997700,"Gen1Housemates",997600,997700,9976,0.5,0.5,NA,-1.55518065506136,NA,-2.41070048571998
998000,998100,"Gen1Housemates",998000,998100,9980,0.5,0.5,NA,-0.397809342582842,NA,-0.409661211202433
998000,998200,"Gen1Housemates",998000,998200,9980,0.5,0.5,NA,-0.397809342582842,NA,-1.21284608128602
998100,998200,"Gen1Housemates",998100,998200,9980,0.5,0.5,NA,-0.409661211202433,NA,-1.21284608128602
999000,999100,"Gen1Housemates",999000,999100,9990,NA,0,NA,0.0941775430748039,NA,NA
999700,999800,"Gen1Housemates",999700,999800,9997,0.5,0.5,NA,0.714759778338927,NA,1.36158878068457
1000100,1000200,"Gen1Housemates",1000100,1000200,10001,NA,NA,NA,-0.681188772852539,NA,-1.74605319286884
1000300,1000400,"Gen1Housemates",1000300,1000400,10003,0.5,0.5,NA,1.33660601631762,NA,0.7203970502735
1000500,1000600,"Gen1Housemates",1000500,1000600,10005,0.5,0.5,NA,NA,NA,0.323840164846357
1000600,1000700,"Gen1Housemates",1000600,1000700,10005,0.5,0.5,NA,0.323840164846357,NA,-0.409661211202433
1000500,1000700,"Gen1Housemates",1000500,1000700,10005,0.5,0.5,NA,NA,NA,-0.409661211202433
1000800,1000900,"Gen1Housemates",1000800,1000900,10008,0.5,0.5,NA,-0.85870163275447,NA,0.0157046699809
1001300,1001400,"Gen1Housemates",1001300,1001400,10013,NA,NA,NA,0.667047683084082,NA,-0.951310384092994
1001900,1002000,"Gen1Housemates",1001900,1002000,10019,NA,NA,NA,-0.944722382490382,NA,-1.15437757307336
1002000,1002100,"Gen1Housemates",1002000,1002100,10019,NA,NA,NA,-1.15437757307336,NA,-1.15826147132259
1001900,1002100,"Gen1Housemates",1001900,1002100,10019,NA,NA,NA,-0.944722382490382,NA,-1.15826147132259
1002200,1002300,"Gen1Housemates",1002200,1002300,10022,0.5,0.5,NA,-2.10578302274678,NA,-1.27419540580109
1002600,1002700,"Gen1Housemates",1002600,1002700,10026,0.5,0.5,NA,-1.33994130769543,NA,-1.27419540580109
1002800,1002900,"Gen1Housemates",1002800,1002900,10028,NA,0,NA,0.535669741134968,NA,0.247124216894398
1003000,1003100,"Gen1Housemates",1003000,1003100,10030,0.5,0.5,NA,0.0157046699809,NA,0.373169710752446
1003000,1003200,"Gen1Housemates",1003000,1003200,10030,0.5,0.5,NA,0.0157046699809,NA,-0.82879559653022
1003100,1003200,"Gen1Housemates",1003100,1003200,10030,0.5,0.5,NA,0.373169710752446,NA,-0.82879559653022
1003400,1003500,"Gen1Housemates",1003400,1003500,10034,NA,NA,NA,-1.16865347898842,NA,-0.531631675725619
1004400,1004500,"Gen1Housemates",1004400,1004500,10044,NA,NA,NA,NA,NA,0.714759778338927
1004600,1004700,"Gen1Housemates",1004600,1004700,10046,0.5,0.5,NA,1.03211575737386,NA,1.05720995934465
1004800,1004900,"Gen1Housemates",1004800,1004900,10048,0.5,0.5,NA,-0.397809342582842,NA,0.600348276462599
1004900,1005000,"Gen1Housemates",1004900,1005000,10048,0.5,0.5,NA,0.600348276462599,NA,-0.220258727051746
1004800,1005000,"Gen1Housemates",1004800,1005000,10048,0.5,0.5,NA,-0.397809342582842,NA,-0.220258727051746
1005000,1005100,"Gen1Housemates",1005000,1005100,10048,0.5,0.5,NA,-0.220258727051746,NA,-0.975141252857377
1004800,1005100,"Gen1Housemates",1004800,1005100,10048,0.5,0.5,NA,-0.397809342582842,NA,-0.975141252857377
1004900,1005100,"Gen1Housemates",1004900,1005100,10048,0.5,0.5,NA,0.600348276462599,NA,-0.975141252857377
1005200,1005300,"Gen1Housemates",1005200,1005300,10052,0.5,0.5,NA,-1.22220663065368,NA,-0.918447331229712
1005200,1005400,"Gen1Housemates",1005200,1005400,10052,0.5,0.5,NA,-1.22220663065368,NA,1.05720995934465
1005300,1005400,"Gen1Housemates",1005300,1005400,10052,0.5,0.5,NA,-0.918447331229712,NA,1.05720995934465
1005700,1005800,"Gen1Housemates",1005700,1005800,10057,0.5,0.5,NA,0.0157046699809,NA,-0.281714007398068
1006100,1006200,"Gen1Housemates",1006100,1006200,10061,NA,0,NA,-0.951310384092994,NA,-0.789157345095425
1006300,1006400,"Gen1Housemates",1006300,1006400,10063,NA,NA,NA,0.714759778338927,NA,-0.379334239984287
1006700,1006800,"Gen1Housemates",1006700,1006800,10067,0.5,0.5,NA,-0.285776335868968,NA,0.402487170295999
1006900,1007000,"Gen1Housemates",1006900,1007000,10069,0.5,0.5,NA,-1.15437757307336,NA,0.49462114716681
1007100,1007200,"Gen1Housemates",1007100,1007200,10071,0.5,0.5,NA,-2.17526228212715,NA,-2.02484166970689
1007200,1007300,"Gen1Housemates",1007200,1007300,10071,0.5,0.5,NA,-2.02484166970689,NA,-2.7490480203092
1007100,1007300,"Gen1Housemates",1007100,1007300,10071,0.5,0.5,NA,-2.17526228212715,NA,-2.7490480203092
1007500,1007600,"Gen1Housemates",1007500,1007600,10075,0.5,0.5,NA,0.713860118969872,NA,0.0941775430748039
1007700,1007800,"Gen1Housemates",1007700,1007800,10077,0.5,0.5,NA,-0.814116840951531,NA,-0.0932838128428645
1008200,1008300,"Gen1Housemates",1008200,1008300,10082,0.5,0.5,NA,0.180301292739222,NA,0.667047683084082
1008200,1008400,"Gen1Housemates",1008200,1008400,10082,0.5,0.5,NA,0.180301292739222,NA,2.35000785061669
1008300,1008400,"Gen1Housemates",1008300,1008400,10082,0.5,0.5,NA,0.667047683084082,NA,2.35000785061669
1008300,1008500,"Gen1Housemates",1008300,1008500,10082,0.5,0.5,NA,0.667047683084082,NA,1.02523306764375
1008200,1008500,"Gen1Housemates",1008200,1008500,10082,0.5,0.5,NA,0.180301292739222,NA,1.02523306764375
1008400,1008500,"Gen1Housemates",1008400,1008500,10082,0.5,0.5,NA,2.35000785061669,NA,1.02523306764375
1008700,1008800,"Gen1Housemates",1008700,1008800,10087,NA,0.75,NA,-0.444745111774424,NA,-0.0606946270186281
1009100,1009200,"Gen1Housemates",1009100,1009200,10091,NA,0,NA,1.48663518730265,NA,1.8699107824447
