"","Subject2Tag","Subject1Tag","R","CRace1","CGender1","HtSt1","AgeHt1","CRace2","CGender2","HtSt2","AgeHt2"
"1329",149402,149401,0.25,3,2,-0.845678183,19,3,1,0.5422792916,19
"1330",149403,149401,0.25,3,2,-0.845678183,19,3,1,-1.09138731,19
"1331",149403,149402,0.5,3,1,0.5422792916,19,3,1,-1.09138731,19
"1332",149502,149501,0.5,3,2,-0.173544831,19,3,2,-0.173544831,19
"1333",149802,149801,0.5,3,1,-0.111187349,19,3,2,NA,15
"1334",149902,149901,0.5,3,2,0.8346551956,19,3,1,0.2155459714,19
"1335",150202,150201,0.5,3,1,NA,17,3,2,NA,15
"1336",150203,150201,0.5,3,1,NA,17,3,2,NA,NA
"1337",150203,150202,0.5,3,2,NA,15,3,2,NA,NA
"1338",150204,150201,0.5,3,1,NA,17,3,2,NA,NA
"1339",150204,150202,0.5,3,2,NA,15,3,2,NA,NA
"1340",150204,150203,0.5,3,2,NA,NA,3,2,NA,NA
"1341",150702,150701,0.25,3,1,0.8690126119,19,3,1,NA,15
"1342",151202,151201,0.5,3,1,NA,18,3,1,NA,15
"1343",151702,151701,0.25,2,1,NA,16,2,2,NA,10
"1344",151703,151701,0.25,2,1,NA,16,2,2,NA,9
"1345",151703,151702,0.5,2,2,NA,10,2,2,NA,9
"1346",151902,151901,0.25,2,1,NA,11,2,2,-0.173544831,19
"1347",151903,151901,0.25,2,1,NA,11,2,1,1.1957459322,19
"1348",151903,151902,0.5,2,2,-0.173544831,19,2,1,1.1957459322,19
"1349",152402,152401,0.5,2,1,1.5224792524,19,2,1,-1.74485395,19
"1350",152403,152401,0.5,2,1,1.5224792524,19,2,1,-1.41812063,19
"1351",152403,152402,0.5,2,1,-1.74485395,19,2,1,-1.41812063,19
"1352",152502,152501,0.5,3,1,0.2155459714,19,3,1,NA,NA
"1353",152503,152501,0.5,3,1,0.2155459714,19,3,1,0.5422792916,19
"1354",152503,152502,0.5,3,1,NA,NA,3,1,0.5422792916,19
"1355",152504,152501,0.5,3,1,0.2155459714,19,3,2,-1.517811534,19
"1356",152504,152503,0.5,3,1,0.5422792916,19,3,2,-1.517811534,19
"1357",152504,152502,0.5,3,1,NA,NA,3,2,-1.517811534,19
"1358",152505,152502,0.25,3,1,NA,NA,3,1,NA,15
"1359",152505,152501,0.25,3,1,0.2155459714,19,3,1,NA,15
"1360",152505,152503,0.25,3,1,0.5422792916,19,3,1,NA,15
"1361",152505,152504,0.25,3,2,-1.517811534,19,3,1,NA,15
"1362",153202,153201,0.25,3,2,-0.509611507,19,3,1,NA,17
"1363",153203,153201,0.25,3,2,-0.509611507,19,3,2,NA,NA
"1364",153203,153202,0.25,3,1,NA,17,3,2,NA,NA
"1365",153204,153201,0.25,3,2,-0.509611507,19,3,1,NA,NA
"1366",153204,153202,0.25,3,1,NA,17,3,1,NA,NA
"1367",153204,153203,0.5,3,2,NA,NA,3,1,NA,NA
"1368",153302,153301,0.25,1,2,-1.181744858,19,1,1,NA,18
"1369",153402,153401,0.5,1,1,-0.764653989,19,1,1,-0.437920669,19
"1370",153802,153801,0.5,1,1,-0.437920669,19,1,2,NA,16
"1371",153902,153901,0.5,3,2,-1.517811534,19,3,1,-0.764653989,19
"1372",154102,154101,0.5,3,1,-1.74485395,19,3,1,-1.09138731,19
"1373",154402,154401,0.5,3,2,-0.173544831,19,3,1,-1.41812063,19
"1374",154403,154401,0.25,3,2,-0.173544831,19,3,1,NA,5
"1375",154403,154402,0.25,3,1,-1.41812063,19,3,1,NA,5
"1376",154602,154601,0.5,3,2,NA,5,3,1,NA,16
"1377",154603,154601,0.5,3,2,NA,5,3,2,-0.173544831,19
"1378",154603,154602,0.5,3,1,NA,16,3,2,-0.173544831,19
"1379",154802,154801,0.5,3,1,-0.111187349,19,3,2,-0.173544831,19
"1380",154902,154901,0.5,3,1,0.5422792916,19,3,2,0.1625218443,19
"1381",154903,154901,0.5,3,1,0.5422792916,19,3,1,0.8690126119,19
"1382",154903,154902,0.5,3,2,0.1625218443,19,3,1,0.8690126119,19
"1383",154904,154901,0.5,3,1,0.5422792916,19,3,1,0.5422792916,19
"1384",154904,154902,0.5,3,2,0.1625218443,19,3,1,0.5422792916,19
"1385",154904,154903,0.5,3,1,0.8690126119,19,3,1,0.5422792916,19
"1386",155102,155101,0.5,3,1,1.5224792524,19,3,2,0.49858852,19
"1387",155902,155901,0.25,3,1,-1.09138731,19,3,2,-1.853878209,19
"1388",156402,156401,0.5,3,2,NA,NA,3,2,NA,NA
"1389",156602,156601,0.5,3,2,0.1625218443,19,3,1,1.1957459322,19
"1390",156603,156601,0.5,3,2,0.1625218443,19,3,1,-0.111187349,19
"1391",156603,156602,0.5,3,1,1.1957459322,19,3,1,-0.111187349,19
"1392",156604,156601,0.5,3,2,0.1625218443,19,3,2,0.1625218443,19
"1393",156604,156603,0.5,3,1,-0.111187349,19,3,2,0.1625218443,19
"1394",156604,156602,0.5,3,1,1.1957459322,19,3,2,0.1625218443,19
"1395",156605,156602,0.5,3,1,1.1957459322,19,3,2,-0.173544831,19
"1396",156605,156601,0.5,3,2,0.1625218443,19,3,2,-0.173544831,19
"1397",156605,156603,0.25,3,1,-0.111187349,19,3,2,-0.173544831,19
"1398",156605,156604,0.25,3,2,0.1625218443,19,3,2,-0.173544831,19
"1399",157102,157101,0.5,3,1,1.1957459322,19,3,2,0.49858852,19
"1400",158102,158101,0.5,3,1,0.5422792916,19,3,2,NA,NA
"1401",158302,158301,0.5,3,2,1.5067885468,19,3,1,0.2155459714,19
"1402",158402,158401,0.25,3,2,-0.173544831,19,3,1,0.5422792916,19
"1403",158702,158701,0.5,3,1,0.5422792916,19,3,2,NA,17
"1404",159202,159201,0.25,3,2,0.49858852,19,3,1,NA,NA
"1405",159302,159301,0.5,3,2,1.1707218712,19,3,2,0.49858852,19
"1406",159602,159601,0.5,3,2,1.5067885468,19,3,2,1.5067885468,19
"1407",159603,159601,0.5,3,2,1.5067885468,19,3,2,1.1707218712,19
"1408",159603,159602,0.5,3,2,1.5067885468,19,3,2,1.1707218712,19
"1409",159604,159602,0.5,3,2,1.5067885468,19,3,1,0.5422792916,19
"1410",159604,159601,0.5,3,2,1.5067885468,19,3,1,0.5422792916,19
"1411",159604,159603,0.5,3,2,1.1707218712,19,3,1,0.5422792916,19
"1412",159605,159602,0.5,3,2,1.5067885468,19,3,2,0.1625218443,19
"1413",159605,159603,0.5,3,2,1.1707218712,19,3,2,0.1625218443,19
"1414",159605,159601,0.5,3,2,1.5067885468,19,3,2,0.1625218443,19
"1415",159605,159604,0.5,3,1,0.5422792916,19,3,2,0.1625218443,19
"1416",159606,159605,0.5,3,2,0.1625218443,19,3,1,-3.378520552,19
"1417",159606,159602,0.5,3,2,1.5067885468,19,3,1,-3.378520552,19
"1418",159606,159601,0.5,3,2,1.5067885468,19,3,1,-3.378520552,19
"1419",159606,159603,0.5,3,2,1.1707218712,19,3,1,-3.378520552,19
"1420",159606,159604,0.5,3,1,0.5422792916,19,3,1,-3.378520552,19
"1421",159607,159602,0.5,3,2,1.5067885468,19,3,1,0.2155459714,19
"1422",159607,159603,0.5,3,2,1.1707218712,19,3,1,0.2155459714,19
"1423",159607,159604,0.5,3,1,0.5422792916,19,3,1,0.2155459714,19
"1424",159607,159601,0.5,3,2,1.5067885468,19,3,1,0.2155459714,19
"1425",159607,159605,0.5,3,2,0.1625218443,19,3,1,0.2155459714,19
"1426",159607,159606,0.5,3,1,-3.378520552,19,3,1,0.2155459714,19
"1427",159802,159801,0.5,3,1,NA,16,3,1,NA,NA
"1428",160002,160001,0.5,3,1,NA,19,3,1,-0.111187349,19
"1429",160003,160001,0.25,3,1,NA,19,3,1,2.5026792132,19
"1430",160003,160002,0.25,3,1,-0.111187349,19,3,1,2.5026792132,19
"1431",160004,160001,0.25,3,1,NA,19,3,2,0.49858852,19
"1432",160004,160002,0.25,3,1,-0.111187349,19,3,2,0.49858852,19
"1433",160004,160003,0.5,3,1,2.5026792132,19,3,2,0.49858852,19
"1434",160502,160501,0.5,3,1,NA,11,3,2,NA,15
"1435",160602,160601,0.5,3,2,NA,7,3,1,NA,4
"1436",160902,160901,0.5,3,1,0.8690126119,19,3,1,0.8690126119,19
"1437",161002,161001,0.5,3,2,-1.517811534,19,3,2,0.1625218443,19
"1438",161602,161601,0.5,3,2,-0.173544831,19,3,1,0.5422792916,19
"1439",161702,161701,0.5,3,2,-0.845678183,19,3,1,-1.09138731,19
"1440",161703,161701,0.5,3,2,-0.845678183,19,3,1,-0.437920669,19
"1441",161703,161702,0.5,3,1,-1.09138731,19,3,1,-0.437920669,19
"1442",162502,162501,0.5,3,2,NA,NA,3,1,NA,NA
"1443",162902,162901,0.5,3,1,1.1957459322,19,3,1,1.1957459322,19
"1444",163802,163801,0.5,3,1,NA,19,3,1,0.5422792916,19
"1445",163803,163801,0.25,3,1,NA,19,3,2,0.49858852,19
"1446",163803,163802,0.25,3,1,0.5422792916,19,3,2,0.49858852,19
"1447",163804,163801,0.25,3,1,NA,19,3,1,NA,18
"1448",163804,163802,0.25,3,1,0.5422792916,19,3,1,NA,18
"1449",163804,163803,0.5,3,2,0.49858852,19,3,1,NA,18
"1450",163902,163901,0.5,3,1,NA,18,3,1,NA,16
"1451",163903,163901,0.5,3,1,NA,18,3,2,NA,NA
"1452",163903,163902,0.5,3,1,NA,16,3,2,NA,NA
"1453",163904,163901,0.5,3,1,NA,18,3,2,NA,NA
"1454",163904,163902,0.5,3,1,NA,16,3,2,NA,NA
"1455",163904,163903,0.5,3,2,NA,NA,3,2,NA,NA
"1456",164002,164001,NA,3,2,NA,17,3,1,NA,15
"1457",164202,164201,0.5,1,2,-1.853878209,19,1,1,-1.09138731,19
"1458",164203,164201,0.5,1,2,-1.853878209,19,1,2,NA,14
"1459",164203,164202,0.5,1,1,-1.09138731,19,1,2,NA,14
"1460",164802,164801,0.5,3,1,NA,14,3,1,NA,5
"1461",164803,164801,NA,3,1,NA,14,3,2,NA,3
"1462",164803,164802,0.5,3,1,NA,5,3,2,NA,3
"1463",164902,164901,0.5,1,1,-0.437920669,19,1,1,NA,NA
"1464",164903,164901,0.25,1,1,-0.437920669,19,1,2,NA,NA
"1465",164903,164902,0.25,1,1,NA,NA,1,2,NA,NA
"1466",164904,164901,0.25,1,1,-0.437920669,19,1,1,NA,NA
"1467",164904,164902,0.25,1,1,NA,NA,1,1,NA,NA
"1468",164904,164903,0.5,1,2,NA,NA,1,1,NA,NA
"1469",165002,165001,0.25,1,2,-0.845678183,19,1,2,NA,6
"1470",165003,165001,0.25,1,2,-0.845678183,19,1,1,NA,16
"1471",165003,165002,0.25,1,2,NA,6,1,1,NA,16
"1472",165004,165001,0.25,1,2,-0.845678183,19,1,2,NA,NA
"1473",165004,165002,0.25,1,2,NA,6,1,2,NA,NA
"1474",165004,165003,0.5,1,1,NA,16,1,2,NA,NA
"1475",165005,165001,0.25,1,2,-0.845678183,19,1,2,NA,NA
"1476",165005,165004,0.5,1,2,NA,NA,1,2,NA,NA
"1477",165005,165002,0.25,1,2,NA,6,1,2,NA,NA
"1478",165005,165003,0.5,1,1,NA,16,1,2,NA,NA
"1479",165006,165001,0.25,1,2,-0.845678183,19,1,2,NA,NA
"1480",165006,165003,0.25,1,1,NA,16,1,2,NA,NA
"1481",165006,165002,NA,1,2,NA,6,1,2,NA,NA
"1482",165006,165004,0.25,1,2,NA,NA,1,2,NA,NA
"1483",165006,165005,0.25,1,2,NA,NA,1,2,NA,NA
"1484",165502,165501,0.5,3,1,-0.437920669,19,3,2,0.8346551956,19
"1485",165602,165601,0.5,3,2,-0.173544831,19,3,1,NA,16
"1486",165702,165701,0.5,3,1,NA,17,3,1,NA,NA
"1487",165802,165801,0.5,3,2,NA,NA,3,1,NA,NA
"1488",166202,166201,0.25,3,1,0.8690126119,19,3,2,NA,6
"1489",166602,166601,0.5,1,2,0.1625218443,19,1,2,-1.517811534,19
"1490",166603,166601,0.5,1,2,0.1625218443,19,1,2,NA,18
"1491",166603,166602,0.5,1,2,-1.517811534,19,1,2,NA,18
"1492",167102,167101,0.5,3,2,NA,8,3,1,NA,8
"1493",167402,167401,0.25,3,1,1.8492125727,19,3,2,NA,18
"1494",167403,167401,0.25,3,1,1.8492125727,19,3,2,NA,NA
"1495",167403,167402,0.25,3,2,NA,18,3,2,NA,NA
"1496",167502,167501,0.5,3,1,NA,16,3,1,NA,NA
"1497",167503,167501,0.5,3,1,NA,16,3,1,NA,NA
"1498",167503,167502,0.5,3,1,NA,NA,3,1,NA,NA
"1499",167504,167501,0.5,3,1,NA,16,3,2,NA,NA
"1500",167504,167502,0.5,3,1,NA,NA,3,2,NA,NA
"1501",167504,167503,0.5,3,1,NA,NA,3,2,NA,NA
"1502",167602,167601,0.5,3,1,-1.09138731,19,3,1,NA,17
"1503",168902,168901,0.5,1,2,NA,NA,1,2,NA,NA
"1504",168903,168901,0.5,1,2,NA,NA,1,1,NA,NA
"1505",168903,168902,0.5,1,2,NA,NA,1,1,NA,NA
"1506",169002,169001,0.375,1,1,1.1957459322,19,1,2,0.8346551956,19
"1507",169003,169001,0.25,1,1,1.1957459322,19,1,1,-0.437920669,19
"1508",169003,169002,0.25,1,2,0.8346551956,19,1,1,-0.437920669,19
"1509",169004,169001,0.25,1,1,1.1957459322,19,1,1,-0.111187349,19
"1510",169004,169002,0.25,1,2,0.8346551956,19,1,1,-0.111187349,19
"1511",169004,169003,0.5,1,1,-0.437920669,19,1,1,-0.111187349,19
"1512",169102,169101,0.5,1,2,NA,5,1,1,NA,3
"1513",169902,169901,0.5,1,1,NA,9,1,2,NA,1
"1514",170402,170401,0.5,1,2,-0.509611507,19,1,1,1.5224792524,19
"1515",170403,170401,0.25,1,2,-0.509611507,19,1,2,1.1707218712,19
"1516",170403,170402,0.25,1,1,1.5224792524,19,1,2,1.1707218712,19
"1517",170404,170401,0.375,1,2,-0.509611507,19,1,2,1.5067885468,19
"1518",170404,170403,0.5,1,2,1.1707218712,19,1,2,1.5067885468,19
"1519",170404,170402,0.375,1,1,1.5224792524,19,1,2,1.5067885468,19
"1520",170405,170402,0.25,1,1,1.5224792524,19,1,2,NA,10
"1521",170405,170401,0.25,1,2,-0.509611507,19,1,2,NA,10
"1522",170405,170403,0.5,1,2,1.1707218712,19,1,2,NA,10
"1523",170405,170404,0.5,1,2,1.5067885468,19,1,2,NA,10
"1524",170502,170501,0.5,1,1,0.5422792916,19,1,1,NA,2
"1525",170503,170501,NA,1,1,0.5422792916,19,1,1,NA,NA
"1526",170503,170502,NA,1,1,NA,2,1,1,NA,NA
"1527",171602,171601,0.5,2,1,-0.111187349,19,2,1,NA,NA
"1528",172202,172201,0.5,1,2,NA,NA,1,1,NA,NA
"1529",172203,172201,0.5,1,2,NA,NA,1,1,NA,NA
"1530",172203,172202,0.5,1,1,NA,NA,1,1,NA,NA
"1531",172302,172301,0.5,1,2,-0.509611507,19,1,1,NA,14
"1532",172303,172301,0.5,1,2,-0.509611507,19,1,1,NA,12
"1533",172303,172302,0.5,1,1,NA,14,1,1,NA,12
"1534",172502,172501,0.5,3,2,NA,18,3,1,NA,NA
"1535",172602,172601,0.5,3,1,0.5422792916,19,3,2,NA,9
"1536",172603,172601,0.5,3,1,0.5422792916,19,3,1,NA,3
"1537",172603,172602,0.5,3,2,NA,9,3,1,NA,3
"1538",172702,172701,0.5,3,2,NA,3,3,1,NA,NA
"1539",172902,172901,0.5,1,1,0.2155459714,19,1,1,NA,19
"1540",172903,172901,0.25,1,1,0.2155459714,19,1,1,NA,18
"1541",172903,172902,0.25,1,1,NA,19,1,1,NA,18
"1542",173202,173201,0.5,3,2,NA,16,3,1,NA,17
"1543",173302,173301,0.5,3,2,-0.509611507,19,3,1,NA,15
"1544",173402,173401,0.5,3,2,-0.173544831,19,3,1,NA,18
"1545",173502,173501,0.5,3,2,NA,18,3,2,NA,16
"1546",173503,173501,0.5,3,2,NA,18,3,2,NA,11
"1547",173503,173502,0.5,3,2,NA,16,3,2,NA,11
"1548",173602,173601,0.5,3,2,NA,3,3,1,NA,NA
"1549",174002,174001,0.5,3,2,NA,NA,3,1,NA,NA
"1550",174502,174501,0.25,3,2,NA,14,3,2,NA,NA
"1551",174503,174501,0.25,3,2,NA,14,3,2,NA,4
"1552",174503,174502,0.5,3,2,NA,NA,3,2,NA,4
"1553",174702,174701,0.25,3,1,NA,19,3,1,-0.764653989,19
"1554",175202,175201,0.5,1,2,-0.173544831,19,1,1,NA,NA
"1555",175402,175401,0.5,2,2,-1.181744858,19,2,2,NA,NA
"1556",175403,175401,0.25,2,2,-1.181744858,19,2,2,NA,NA
"1557",175403,175402,0.25,2,2,NA,NA,2,2,NA,NA
"1558",175404,175402,0.25,2,2,NA,NA,2,2,-0.173544831,19
"1559",175404,175401,0.25,2,2,-1.181744858,19,2,2,-0.173544831,19
"1560",175404,175403,0.5,2,2,NA,NA,2,2,-0.173544831,19
"1561",175405,175402,0.25,2,2,NA,NA,2,2,NA,17
"1562",175405,175403,0.5,2,2,NA,NA,2,2,NA,17
"1563",175405,175401,0.25,2,2,-1.181744858,19,2,2,NA,17
"1564",175405,175404,0.5,2,2,-0.173544831,19,2,2,NA,17
"1565",175406,175405,0.5,2,2,NA,17,2,1,NA,NA
"1566",175406,175402,0.25,2,2,NA,NA,2,1,NA,NA
"1567",175406,175401,0.25,2,2,-1.181744858,19,2,1,NA,NA
"1568",175406,175403,0.5,2,2,NA,NA,2,1,NA,NA
"1569",175406,175404,0.5,2,2,-0.173544831,19,2,1,NA,NA
"1570",175407,175402,0.25,2,2,NA,NA,2,2,NA,NA
"1571",175407,175403,0.5,2,2,NA,NA,2,2,NA,NA
"1572",175407,175404,0.5,2,2,-0.173544831,19,2,2,NA,NA
"1573",175407,175401,0.25,2,2,-1.181744858,19,2,2,NA,NA
"1574",175407,175405,0.375,2,2,NA,17,2,2,NA,NA
"1575",175407,175406,0.5,2,1,NA,NA,2,2,NA,NA
"1576",175702,175701,0.25,2,2,NA,NA,2,2,NA,NA
"1577",175802,175801,0.25,2,2,NA,NA,2,2,NA,NA
"1578",176002,176001,0.25,2,1,-0.764653989,19,2,2,0.49858852,19
"1579",176003,176001,0.25,2,1,-0.764653989,19,2,1,NA,NA
"1580",176003,176002,0.25,2,2,0.49858852,19,2,1,NA,NA
"1581",176902,176901,0.5,3,1,-1.41812063,19,3,1,-0.764653989,19
"1582",177002,177001,0.5,3,2,0.1625218443,19,3,1,-2.725053911,19
"1583",177502,177501,0.25,1,2,-0.509611507,19,1,1,NA,16
"1584",177602,177601,0.5,3,2,NA,17,3,1,NA,14
"1585",177802,177801,0.5,3,2,-0.173544831,19,3,1,-1.09138731,19
"1586",178502,178501,0.5,3,2,0.1625218443,19,3,2,1.5067885468,19
"1587",178503,178501,0.5,3,2,0.1625218443,19,3,1,0.8690126119,19
"1588",178503,178502,0.5,3,2,1.5067885468,19,3,1,0.8690126119,19
"1589",178602,178601,0.5,3,1,1.5224792524,19,3,2,0.8346551956,19
"1590",178603,178601,0.5,3,1,1.5224792524,19,3,1,0.8690126119,19
"1591",178603,178602,0.5,3,2,0.8346551956,19,3,1,0.8690126119,19
"1592",178604,178601,0.5,3,1,1.5224792524,19,3,1,NA,16
"1593",178604,178602,0.5,3,2,0.8346551956,19,3,1,NA,16
"1594",178604,178603,0.5,3,1,0.8690126119,19,3,1,NA,16
"1595",178902,178901,0.5,3,2,-0.173544831,19,3,2,0.1625218443,19
"1596",178903,178901,0.25,3,2,-0.173544831,19,3,2,NA,11
"1597",178903,178902,0.25,3,2,0.1625218443,19,3,2,NA,11
"1598",179402,179401,0.25,3,1,0.5422792916,19,3,2,NA,18
"1599",179502,179501,0.5,3,2,-0.509611507,19,3,1,-0.111187349,19
"1600",180302,180301,0.5,3,2,NA,15,3,1,NA,NA
"1601",180402,180401,0.5,3,1,2.5026792132,19,3,1,NA,17
"1602",180403,180401,0.5,3,1,2.5026792132,19,3,1,NA,NA
"1603",180403,180402,0.5,3,1,NA,17,3,1,NA,NA
"1604",180802,180801,0.5,3,1,1.1957459322,19,3,1,2.175945893,19
"1605",181402,181401,0.5,1,2,0.1625218443,19,1,1,NA,1
"1606",181502,181501,0.25,1,2,1.8428552225,19,1,1,-0.111187349,19
"1607",181602,181601,0.5,1,1,NA,10,1,1,-0.111187349,19
"1608",181603,181601,0.5,1,1,NA,10,1,1,0.8690126119,19
"1609",181603,181602,0.5,1,1,-0.111187349,19,1,1,0.8690126119,19
"1610",181604,181601,0.25,1,1,NA,10,1,1,NA,15
"1611",181604,181602,0.25,1,1,-0.111187349,19,1,1,NA,15
"1612",181604,181603,0.25,1,1,0.8690126119,19,1,1,NA,15
"1613",181802,181801,0.25,1,2,NA,16,1,1,0.2155459714,19
"1614",182402,182401,0.5,1,1,NA,19,1,2,-2.526011561,19
"1615",182502,182501,0.5,1,1,0.2155459714,19,1,2,-0.173544831,19
"1616",182503,182501,0.5,1,1,0.2155459714,19,1,2,-0.173544831,19
"1617",182503,182502,0.5,1,2,-0.173544831,19,1,2,-0.173544831,19
"1618",182504,182501,0.5,1,1,0.2155459714,19,1,1,-0.764653989,19
"1619",182504,182502,0.5,1,2,-0.173544831,19,1,1,-0.764653989,19
"1620",182504,182503,0.5,1,2,-0.173544831,19,1,1,-0.764653989,19
"1621",182602,182601,0.5,3,2,0.8346551956,19,3,1,1.1957459322,19
"1622",182902,182901,0.25,2,1,-1.09138731,19,2,1,0.5422792916,19
"1623",182903,182901,0.25,2,1,-1.09138731,19,2,1,NA,17
"1624",182903,182902,0.25,2,1,0.5422792916,19,2,1,NA,17
"1625",182904,182901,0.25,2,1,-1.09138731,19,2,2,NA,NA
"1626",182904,182902,0.5,2,1,0.5422792916,19,2,2,NA,NA
"1627",182904,182903,0.25,2,1,NA,17,2,2,NA,NA
"1628",183102,183101,0.5,2,2,NA,3,2,2,NA,2
"1629",183202,183201,0.25,2,2,0.8346551956,19,2,1,NA,15
"1630",183203,183201,0.25,2,2,0.8346551956,19,2,1,NA,5
"1631",183203,183202,NA,2,1,NA,15,2,1,NA,5
"1632",183302,183301,0.5,1,2,-1.181744858,19,1,1,0.2155459714,19
"1633",183303,183301,0.5,1,2,-1.181744858,19,1,2,0.1625218443,19
"1634",183303,183302,0.5,1,1,0.2155459714,19,1,2,0.1625218443,19
"1635",183402,183401,0.5,1,1,NA,9,1,2,NA,5
"1636",183403,183401,0.5,1,1,NA,9,1,2,NA,1
"1637",183403,183402,0.5,1,2,NA,5,1,2,NA,1
"1638",183802,183801,0.5,1,2,-0.845678183,19,1,1,0.2155459714,19
"1639",183803,183801,0.5,1,2,-0.845678183,19,1,2,-0.509611507,19
"1640",183803,183802,0.5,1,1,0.2155459714,19,1,2,-0.509611507,19
"1641",183902,183901,0.5,1,2,-1.181744858,19,1,1,0.5422792916,19
"1642",184402,184401,0.5,3,2,1.1707218712,19,3,2,0.8346551956,19
"1643",184403,184401,0.5,3,2,1.1707218712,19,3,1,1.8492125727,19
"1644",184403,184402,0.5,3,2,0.8346551956,19,3,1,1.8492125727,19
"1645",184404,184401,0.5,3,2,1.1707218712,19,3,2,1.8428552225,19
"1646",184404,184402,0.5,3,2,0.8346551956,19,3,2,1.8428552225,19
"1647",184404,184403,0.5,3,1,1.8492125727,19,3,2,1.8428552225,19
"1648",184405,184401,0.5,3,2,1.1707218712,19,3,2,0.8346551956,19
"1649",184405,184404,0.5,3,2,1.8428552225,19,3,2,0.8346551956,19
"1650",184405,184402,0.5,3,2,0.8346551956,19,3,2,0.8346551956,19
"1651",184405,184403,0.5,3,1,1.8492125727,19,3,2,0.8346551956,19
"1652",184406,184401,0.5,3,2,1.1707218712,19,3,2,NA,18
"1653",184406,184403,0.5,3,1,1.8492125727,19,3,2,NA,18
"1654",184406,184402,0.5,3,2,0.8346551956,19,3,2,NA,18
"1655",184406,184404,0.5,3,2,1.8428552225,19,3,2,NA,18
"1656",184406,184405,0.5,3,2,0.8346551956,19,3,2,NA,18
"1657",184802,184801,0.5,1,1,-1.09138731,19,1,1,-1.74485395,19
"1658",184902,184901,0.5,3,2,NA,7,3,2,NA,3
"1659",185302,185301,0.5,3,1,-2.07158727,19,3,1,-1.09138731,19
"1660",185303,185301,0.5,3,1,-2.07158727,19,3,1,NA,15
"1661",185303,185302,0.5,3,1,-1.09138731,19,3,1,NA,15
"1662",185304,185301,0.25,3,1,-2.07158727,19,3,2,NA,NA
"1663",185304,185302,0.25,3,1,-1.09138731,19,3,2,NA,NA
"1664",185304,185303,0.25,3,1,NA,15,3,2,NA,NA
"1665",185802,185801,0.5,3,2,-0.509611507,19,3,1,0.5422792916,19
"1666",186202,186201,0.5,3,1,0.8690126119,19,3,2,NA,NA
"1667",186203,186201,0.5,3,1,0.8690126119,19,3,1,1.1957459322,19
"1668",186203,186202,0.5,3,2,NA,NA,3,1,1.1957459322,19
"1669",186204,186201,0.5,3,1,0.8690126119,19,3,1,1.8492125727,19
"1670",186204,186203,0.5,3,1,1.1957459322,19,3,1,1.8492125727,19
"1671",186204,186202,0.5,3,2,NA,NA,3,1,1.8492125727,19
"1672",186205,186202,0.5,3,2,NA,NA,3,2,NA,18
"1673",186205,186201,0.5,3,1,0.8690126119,19,3,2,NA,18
"1674",186205,186203,0.5,3,1,1.1957459322,19,3,2,NA,18
"1675",186205,186204,0.5,3,1,1.8492125727,19,3,2,NA,18
"1676",186302,186301,0.5,3,2,0.1625218443,19,3,1,NA,17
"1677",186303,186301,0.5,3,2,0.1625218443,19,3,2,NA,NA
"1678",186303,186302,0.5,3,1,NA,17,3,2,NA,NA
"1679",186802,186801,0.5,3,2,-0.509611507,19,3,2,0.1625218443,19
"1680",187602,187601,0.5,3,2,-0.173544831,19,3,2,-1.517811534,19
"1681",187603,187601,0.5,3,2,-0.173544831,19,3,1,0.2155459714,19
"1682",187603,187602,0.5,3,2,-1.517811534,19,3,1,0.2155459714,19
"1683",187802,187801,0.5,3,1,1.8492125727,19,3,1,1.1957459322,19
"1684",187803,187801,0.5,3,1,1.8492125727,19,3,1,NA,18
"1685",187803,187802,0.5,3,1,1.1957459322,19,3,1,NA,18
"1686",188002,188001,0.25,3,2,1.1707218712,19,3,1,NA,16
"1687",188502,188501,0.5,3,2,NA,15,3,1,NA,NA
"1688",188602,188601,0.5,3,2,NA,8,3,2,NA,8
"1689",189602,189601,0.5,3,1,1.5224792524,19,3,1,NA,15
"1690",189802,189801,0.5,3,1,NA,17,3,1,NA,14
"1691",190002,190001,0.5,3,1,-0.437920669,19,3,2,0.49858852,19
"1692",190003,190001,0.5,3,1,-0.437920669,19,3,1,0.2155459714,19
"1693",190003,190002,0.5,3,2,0.49858852,19,3,1,0.2155459714,19
"1694",190202,190201,0.5,3,2,NA,14,3,2,NA,NA
"1695",190402,190401,0.5,3,1,0.8690126119,19,3,1,0.2155459714,19
"1696",190403,190401,0.5,3,1,0.8690126119,19,3,1,-1.09138731,19
"1697",190403,190402,0.5,3,1,0.2155459714,19,3,1,-1.09138731,19
"1698",190502,190501,0.5,3,2,NA,14,3,1,NA,NA
"1699",190503,190501,0.5,3,2,NA,14,3,2,NA,NA
"1700",190503,190502,0.5,3,1,NA,NA,3,2,NA,NA
"1701",190504,190501,0.5,3,2,NA,14,3,2,NA,NA
"1702",190504,190502,0.5,3,1,NA,NA,3,2,NA,NA
"1703",190504,190503,1,3,2,NA,NA,3,2,NA,NA
"1704",190602,190601,0.5,3,2,NA,NA,3,1,NA,NA
"1705",190603,190601,0.5,3,2,NA,NA,3,2,NA,NA
"1706",190603,190602,0.5,3,1,NA,NA,3,2,NA,NA
"1707",190604,190601,0.5,3,2,NA,NA,3,2,NA,NA
"1708",190604,190602,0.5,3,1,NA,NA,3,2,NA,NA
