CID,MID,CRace,CGender,height,ageht,yearht,weight,agewt,yearwt,age_ht,age_wt,htst,wtst
674402,6744,1,1,67,22,2006,2480,22,2006,19,19,-1.102235263,-0.827154878
674902,6749,2,1,70,24,2004,2480,24,2004,19,19,-0.113180799,-0.827154878
674903,6749,2,1,67,25,2008,2368,25,2008,19,19,-1.102235263,-0.996967629
674904,6749,2,1,69,20,2006,2480,20,2006,19,19,-0.44286562,-0.827154878
675501,6755,2,1,66,24,2008,2880,24,2008,19,19,-1.431920084,-0.220680767
675601,6756,2,1,71,27,2008,4480,27,2008,19,19,0.216504022,2.205215677
675701,6757,2,1,73,26,2008,3520,26,2008,19,19,0.875873665,0.749677811
675801,6758,2,1,68,30,2008,2800,30,2008,19,19,-0.772550442,-0.341975589
675802,6758,2,1,70,27,2008,2640,27,2008,19,19,-0.113180799,-0.584565234
676101,6761,2,1,67,28,2008,3200,28,2008,19,19,-1.102235263,0.264498522
676501,6765,1,1,71,20,2008,2640,20,2008,19,19,0.216504022,-0.584565234
677201,6772,1,1,70,29,2008,2960,29,2008,19,19,-0.113180799,-0.099385945
677301,6773,1,1,66,30,2008,2400,30,2008,19,19,-1.431920084,-0.948449701
677302,6773,1,1,70,24,2008,3120,24,2008,19,19,-0.113180799,0.1432037
677303,6773,1,1,66,19,2008,2240,19,2008,19,19,-1.431920084,-1.191039345
677403,6774,1,1,71,21,2008,2560,21,2008,19,19,0.216504022,-0.705860056
678001,6780,1,1,68,22,2008,2640,22,2008,19,19,-0.772550442,-0.584565234
678302,6783,1,1,67,20,2008,2560,20,2008,19,19,-1.102235263,-0.705860056
678701,6787,1,1,70,33,2008,5280,33,2008,19,19,-0.113180799,3.4181639
678702,6787,1,1,69,31,2008,2000,31,2008,19,19,-0.44286562,-1.554923812
678703,6787,1,1,72,29,2008,3040,29,2008,19,19,0.546188844,0.021908877
680702,6807,1,1,68,22,2008,2752,22,2008,19,19,-0.772550442,-0.414752483
682801,6828,1,1,69,35,2008,2960,35,2008,19,19,-0.44286562,-0.099385945
682803,6828,1,1,70,30,2008,3520,30,2008,19,19,-0.113180799,0.749677811
682902,6829,1,1,68,21,2008,2320,21,2008,19,19,-0.772550442,-1.069744523
684702,6847,2,1,72,23,2008,2560,23,2008,19,19,0.546188844,-0.705860056
684703,6847,2,1,69,20,2006,2560,20,2006,19,19,-0.44286562,-0.705860056
684704,6847,2,1,71,20,2008,4000,20,2008,19,19,0.216504022,1.477446744
685803,6858,2,1,73,28,2008,2960,28,2008,19,19,0.875873665,-0.099385945
685804,6858,2,1,74,26,2008,2336,26,2008,19,19,1.205558486,-1.045485558
686601,6866,2,1,66,33,2008,3040,33,2008,19,19,-1.431920084,0.021908877
687601,6876,2,1,74,21,2008,2688,21,2008,19,19,1.205558486,-0.511788341
688501,6885,1,1,65,22,2008,2624,22,2008,19,19,-1.761604906,-0.608824198
689001,6890,1,1,70,26,2006,3040,26,2006,19,19,-0.113180799,0.021908877
689101,6891,1,1,71,22,2008,2640,22,2008,19,19,0.216504022,-0.584565234
693001,6930,1,1,72,26,2006,2560,20,2000,19,19,0.546188844,-0.705860056
693003,6930,1,1,76,20,2008,3120,20,2008,19,19,1.864928129,0.1432037
694001,6940,1,1,72,21,2008,3280,21,2008,19,19,0.546188844,0.385793344
695001,6950,2,1,72,26,2008,3392,26,2008,19,19,0.546188844,0.555606095
695002,6950,2,1,72,21,2008,4080,21,2008,19,19,0.546188844,1.598741566
695201,6952,2,1,75,22,2004,3680,22,2004,19,19,1.535243307,0.992267455
695301,6953,2,1,72,22,2008,2720,22,2008,19,19,0.546188844,-0.463270412
695302,6953,2,1,72,21,2008,2960,21,2008,19,19,0.546188844,-0.099385945
696601,6966,2,1,75,25,2008,2560,25,2008,19,19,1.535243307,-0.705860056
696702,6967,2,1,73,25,2008,3280,25,2008,19,19,0.875873665,0.385793344
697001,6970,2,1,72,32,2008,3520,32,2008,19,19,0.546188844,0.749677811
697102,6971,2,1,72,20,2008,5280,20,2008,19,19,0.546188844,3.4181639
698902,6989,2,1,69,25,2008,2720,25,2008,19,19,-0.44286562,-0.463270412
699401,6994,2,1,67,31,2008,4672,31,2008,19,19,-1.102235263,2.496323251
700203,7002,2,1,74,19,2008,3200,19,2008,19,19,1.205558486,0.264498522
704602,7046,1,1,70,22,2006,3200,22,2006,19,19,-0.113180799,0.264498522
706501,7065,2,1,78,29,2008,4912,29,2008,19,19,2.524297771,2.860207717
706503,7065,2,1,72,20,2008,2800,20,2008,19,19,0.546188844,-0.341975589
706604,7066,1,1,71,27,2008,3120,27,2008,19,19,0.216504022,0.1432037
707701,7077,2,1,71,28,2008,2480,28,2008,19,19,0.216504022,-0.827154878
708401,7084,2,1,69,22,2008,4160,22,2008,19,19,-0.44286562,1.720036388
708402,7084,2,1,71,21,2008,3360,21,2008,19,19,0.216504022,0.507088166
708501,7085,2,1,71,28,2008,3200,28,2008,19,19,0.216504022,0.264498522
708502,7085,2,1,74,27,2008,3920,27,2008,19,19,1.205558486,1.356151922
708503,7085,2,1,69,21,2008,2560,21,2008,19,19,-0.44286562,-0.705860056
708901,7089,2,1,69,28,2006,2960,28,2006,19,19,-0.44286562,-0.099385945
708903,7089,2,1,76,26,2008,3440,26,2008,19,19,1.864928129,0.628382988
709401,7094,2,1,76,33,2008,3680,33,2008,19,19,1.864928129,0.992267455
710201,7102,2,1,67,21,2008,2880,21,2008,19,19,-1.102235263,-0.220680767
710501,7105,2,1,67,26,2008,3680,26,2008,19,19,-1.102235263,0.992267455
711501,7115,2,1,78,24,2008,3040,24,2008,19,19,2.524297771,0.021908877
711502,7115,2,1,76,23,2008,2880,23,2008,19,19,1.864928129,-0.220680767
711602,7116,2,1,73,26,2006,2800,26,2006,19,19,0.875873665,-0.341975589
711603,7116,2,1,74,27,2008,3200,27,2008,19,19,1.205558486,0.264498522
712401,7124,2,1,69,32,2008,2976,32,2008,19,19,-0.44286562,-0.075126981
712402,7124,2,1,70,22,2008,2720,22,2008,19,19,-0.113180799,-0.463270412
712601,7126,2,1,72,28,2006,3072,28,2006,19,19,0.546188844,0.070426806
712602,7126,2,1,72,29,2008,3920,29,2008,19,19,0.546188844,1.356151922
712701,7127,2,1,73,26,2008,4240,26,2008,19,19,0.875873665,1.841331211
712702,7127,2,1,68,24,2008,4240,24,2008,19,19,-0.772550442,1.841331211
712801,7128,2,1,70,29,2008,3488,29,2008,19,19,-0.113180799,0.701159882
713801,7138,2,1,71,20,1996,2800,20,1996,19,19,0.216504022,-0.341975589
713802,7138,2,1,67,26,2004,2368,26,2004,19,19,-1.102235263,-0.996967629
713803,7138,2,1,70,22,2008,2736,22,2008,19,19,-0.113180799,-0.439011447
713901,7139,2,1,71,23,2008,3360,23,2008,19,19,0.216504022,0.507088166
714601,7146,2,1,68,21,2008,2944,21,2008,19,19,-0.772550442,-0.123644909
714801,7148,2,1,74,23,2008,3200,23,2008,19,19,1.205558486,0.264498522
715201,7152,2,1,74,24,2008,4256,24,2008,19,19,1.205558486,1.865590175
715202,7152,2,1,70,22,2008,2640,22,2008,19,19,-0.113180799,-0.584565234
715601,7156,2,1,69,24,2008,2960,24,2008,19,19,-0.44286562,-0.099385945
715602,7156,2,1,69,22,2008,3072,22,2008,19,19,-0.44286562,0.070426806
715801,7158,2,1,73,32,2008,3840,32,2008,19,19,0.875873665,1.2348571
715802,7158,2,1,71,30,2008,3040,30,2008,19,19,0.216504022,0.021908877
716001,7160,2,1,64,19,2008,2080,19,2008,19,19,-2.091289727,-1.433628989
716301,7163,2,1,72,29,2008,3648,29,2008,19,19,0.546188844,0.943749526
716303,7163,2,1,70,19,2008,2880,19,2008,19,19,-0.113180799,-0.220680767
717501,7175,2,1,67,20,2008,2720,20,2008,19,19,-1.102235263,-0.463270412
717901,7179,2,1,73,28,2008,3008,28,2008,19,19,0.875873665,-0.026609052
717902,7179,2,1,72,25,2008,4080,25,2008,19,19,0.546188844,1.598741566
718101,7181,2,1,70,27,2008,3472,27,2008,19,19,-0.113180799,0.676900917
718403,7184,2,1,69,19,2008,4000,19,2008,19,19,-0.44286562,1.477446744
718601,7186,2,1,67,19,2006,2320,21,2008,19,19,-1.102235263,-1.069744523
718901,7189,2,1,73,25,2008,2800,25,2008,19,19,0.875873665,-0.341975589
719401,7194,2,1,72,23,2008,2640,23,2008,19,19,0.546188844,-0.584565234
719702,7197,2,1,62,27,2008,2560,27,2008,19,19,-2.75065937,-0.705860056
719801,7198,2,1,70,30,2008,2160,30,2008,19,19,-0.113180799,-1.312334167
720702,7207,1,1,72,29,2006,2528,29,2006,19,19,0.546188844,-0.754377985
720703,7207,1,1,70,27,2008,2400,27,2008,19,19,-0.113180799,-0.948449701
720704,7207,1,1,71,25,2006,2800,25,2006,19,19,0.216504022,-0.341975589
721501,7215,2,1,72,22,2008,4000,22,2008,19,19,0.546188844,1.477446744
721601,7216,2,1,71,22,2000,2688,22,2000,19,19,0.216504022,-0.511788341
721702,7217,2,1,69,24,2002,2800,24,2002,19,19,-0.44286562,-0.341975589
721705,7217,2,1,65,23,2008,3200,23,2008,19,19,-1.761604906,0.264498522
722001,7220,2,1,72,28,2008,2592,28,2008,19,19,0.546188844,-0.657342127
722003,7220,2,1,72,24,2008,3520,24,2008,19,19,0.546188844,0.749677811
722004,7220,2,1,68,23,2008,2848,23,2008,19,19,-0.772550442,-0.269198696
723201,7232,2,1,71,28,2008,3840,28,2008,19,19,0.216504022,1.2348571
724403,7244,1,1,71,23,2008,2400,23,2008,19,19,0.216504022,-0.948449701
724902,7249,1,1,68,20,2008,3680,20,2008,19,19,-0.772550442,0.992267455
725202,7252,2,1,67,27,2008,2400,27,2008,19,19,-1.102235263,-0.948449701
725501,7255,2,1,70,27,2008,3120,27,2008,19,19,-0.113180799,0.1432037
725601,7256,2,1,73,27,2008,2800,27,2008,19,19,0.875873665,-0.341975589
725603,7256,2,1,72,22,2008,2720,22,2008,19,19,0.546188844,-0.463270412
725802,7258,2,1,69,25,2008,2960,25,2008,19,19,-0.44286562,-0.099385945
725901,7259,2,1,74,22,2008,3088,22,2008,19,19,1.205558486,0.094685771
725902,7259,2,1,66,20,2008,3040,20,2008,19,19,-1.431920084,0.021908877
725903,7259,2,1,66,19,2008,2224,19,2008,19,19,-1.431920084,-1.215298309
727501,7275,2,1,72,29,2008,2496,29,2008,19,19,0.546188844,-0.802895914
727601,7276,2,1,74,28,2008,2912,28,2008,19,19,1.205558486,-0.172162838
727801,7278,2,1,67,33,2008,2720,33,2008,19,19,-1.102235263,-0.463270412
727802,7278,2,1,72,29,2008,3760,29,2008,19,19,0.546188844,1.113562277
727803,7278,2,1,68,25,2008,2400,25,2008,19,19,-0.772550442,-0.948449701
728201,7282,2,1,71,27,2008,2800,27,2008,19,19,0.216504022,-0.341975589
728301,7283,2,1,70,26,2008,2400,26,2008,19,19,-0.113180799,-0.948449701
728401,7284,2,1,71,20,2008,5600,20,2008,19,19,0.216504022,3.903343189
728501,7285,2,1,73,20,2008,4720,20,2008,19,19,0.875873665,2.569100144
729501,7295,2,1,72,31,2008,4000,31,2008,19,19,0.546188844,1.477446744
729502,7295,2,1,69,28,2008,2640,28,2008,19,19,-0.44286562,-0.584565234
730202,7302,2,1,72,21,2002,2768,21,2002,19,19,0.546188844,-0.390493518
730401,7304,2,1,72,23,2008,4000,23,2008,19,19,0.546188844,1.477446744
731401,7314,2,1,77,33,2008,3600,33,2008,19,19,2.19461295,0.870972633
731601,7316,1,1,68,32,2008,2320,32,2008,19,19,-0.772550442,-1.069744523
731701,7317,2,1,69,20,2008,2400,20,2008,19,19,-0.44286562,-0.948449701
732202,7322,2,1,67,20,2008,2240,20,2008,19,19,-1.102235263,-1.191039345
732404,7324,2,1,72,19,2008,2720,19,2008,19,19,0.546188844,-0.463270412
732501,7325,2,1,78,25,2008,5120,25,2008,19,19,2.524297771,3.175574255
732502,7325,2,1,76,24,2008,4800,24,2008,19,19,1.864928129,2.690394966
732503,7325,2,1,76,19,2008,2480,19,2008,19,19,1.864928129,-0.827154878
737701,7377,2,1,73,25,2008,2800,25,2008,19,19,0.875873665,-0.341975589
737801,7378,2,1,67,25,2008,2320,25,2008,19,19,-1.102235263,-1.069744523
738201,7382,2,1,71,22,2008,2400,22,2008,19,19,0.216504022,-0.948449701
738901,7389,2,1,72,26,2008,2800,26,2008,19,19,0.546188844,-0.341975589
738902,7389,2,1,66,23,2008,2400,23,2008,19,19,-1.431920084,-0.948449701
739001,7390,2,1,72,21,2008,2160,21,2008,19,19,0.546188844,-1.312334167
739002,7390,2,1,68,20,2008,2752,20,2008,19,19,-0.772550442,-0.414752483
739201,7392,2,1,73,32,2008,3680,32,2008,19,19,0.875873665,0.992267455
742601,7426,1,1,71,23,2008,3520,23,2008,19,19,0.216504022,0.749677811
743201,7432,2,1,67,27,2008,2560,27,2008,19,19,-1.102235263,-0.705860056
743302,7433,2,1,72,31,2008,3840,31,2008,19,19,0.546188844,1.2348571
743303,7433,2,1,66,28,2008,2960,28,2008,19,19,-1.431920084,-0.099385945
743601,7436,2,1,71,28,2008,3920,28,2008,19,19,0.216504022,1.356151922
743901,7439,2,1,73,23,2008,2944,23,2008,19,19,0.875873665,-0.123644909
743902,7439,2,1,77,20,2008,3200,20,2008,19,19,2.19461295,0.264498522
744201,7442,2,1,70,35,2008,4320,35,2008,19,19,-0.113180799,1.962626033
744202,7442,2,1,76,34,2008,5040,34,2008,19,19,1.864928129,3.054279433
744701,7447,2,1,69,31,2006,2080,31,2006,19,19,-0.44286562,-1.433628989
744703,7447,2,1,73,28,2008,2640,28,2008,19,19,0.875873665,-0.584565234
744704,7447,2,1,73,24,2008,2368,24,2008,19,19,0.875873665,-0.996967629
744801,7448,2,1,74,25,2008,3040,25,2008,19,19,1.205558486,0.021908877
745101,7451,2,1,72,23,2004,3680,23,2004,19,19,0.546188844,0.992267455
745504,7455,2,1,72,20,2008,2240,20,2008,19,19,0.546188844,-1.191039345
745901,7459,2,1,74,21,2008,3440,21,2008,19,19,1.205558486,0.628382988
746401,7464,2,1,67,31,2008,2640,31,2008,19,19,-1.102235263,-0.584565234
746402,7464,2,1,69,28,2008,2320,28,2008,19,19,-0.44286562,-1.069744523
747003,7470,2,1,69,26,2008,2720,26,2008,19,19,-0.44286562,-0.463270412
747004,7470,2,1,77,21,2008,3120,21,2008,19,19,2.19461295,0.1432037
748501,7485,2,1,72,25,2008,2480,25,2008,19,19,0.546188844,-0.827154878
748502,7485,2,1,73,22,2008,3200,22,2008,19,19,0.875873665,0.264498522
749301,7493,2,1,77,28,2006,4800,28,2006,19,19,2.19461295,2.690394966
749303,7493,2,1,73,27,2008,3952,27,2008,19,19,0.875873665,1.404669851
749402,7494,2,1,65,25,2008,2160,25,2008,19,19,-1.761604906,-1.312334167
749701,7497,2,1,68,20,2008,2560,20,2008,19,19,-0.772550442,-0.705860056
749801,7498,2,1,65,20,2008,2960,20,2008,19,19,-1.761604906,-0.099385945
750001,7500,2,1,70,26,2008,2880,26,2008,19,19,-0.113180799,-0.220680767
750101,7501,2,1,67,31,2008,2320,31,2008,19,19,-1.102235263,-1.069744523
750102,7501,2,1,65,26,2006,2832,26,2006,19,19,-1.761604906,-0.293457661
750103,7501,2,1,67,24,2006,2960,24,2006,19,19,-1.102235263,-0.099385945
750302,7503,2,1,78,20,2008,3120,20,2008,19,19,2.524297771,0.1432037
750401,7504,2,1,67,26,2008,2528,26,2008,19,19,-1.102235263,-0.754377985
750802,7508,2,1,70,25,2008,2720,25,2008,19,19,-0.113180799,-0.463270412
751001,7510,2,1,68,29,2008,3840,29,2008,19,19,-0.772550442,1.2348571
751401,7514,2,1,73,30,2008,3360,30,2008,19,19,0.875873665,0.507088166
752401,7524,2,1,66,28,2008,2880,28,2008,19,19,-1.431920084,-0.220680767
754803,7548,2,1,71,22,2008,3440,22,2008,19,19,0.216504022,0.628382988
758301,7583,2,1,69,29,2008,2640,29,2008,19,19,-0.44286562,-0.584565234
758302,7583,2,1,69,28,2008,2640,28,2008,19,19,-0.44286562,-0.584565234
759501,7595,1,1,67,20,2008,2240,20,2008,19,19,-1.102235263,-1.191039345
759802,7598,2,1,69,23,2008,3360,23,2008,19,19,-0.44286562,0.507088166
761601,7616,2,1,71,25,2008,2720,25,2008,19,19,0.216504022,-0.463270412
761801,7618,2,1,71,25,2006,3520,25,2006,19,19,0.216504022,0.749677811
761901,7619,2,1,69,23,2000,2400,23,2000,19,19,-0.44286562,-0.948449701
762201,7622,2,1,71,32,2008,2400,32,2008,19,19,0.216504022,-0.948449701
763602,7636,2,1,69,29,2008,3600,29,2008,19,19,-0.44286562,0.870972633
763603,7636,2,1,67,29,2008,3680,29,2008,19,19,-1.102235263,0.992267455
764802,7648,2,1,67,31,2008,2608,31,2008,19,19,-1.102235263,-0.633083163
764804,7648,2,1,69,25,2006,3776,25,2006,19,19,-0.44286562,1.137821242
765202,7652,2,1,71,22,2008,2080,22,2008,19,19,0.216504022,-1.433628989
765501,7655,2,1,70,28,2008,3840,28,2008,19,19,-0.113180799,1.2348571
765502,7655,2,1,72,22,2008,4240,22,2008,19,19,0.546188844,1.841331211
765503,7655,2,1,74,20,2008,5104,20,2008,19,19,1.205558486,3.151315291
765701,7657,2,1,69,28,2004,3520,28,2004,19,19,-0.44286562,0.749677811
766201,7662,2,1,65,27,2008,2560,27,2008,19,19,-1.761604906,-0.705860056
767003,7670,2,1,62,22,2008,2320,22,2008,19,19,-2.75065937,-1.069744523
768104,7681,2,1,77,27,2008,2960,27,2008,19,19,2.19461295,-0.099385945
768201,7682,2,1,72,26,2008,3520,26,2008,19,19,0.546188844,0.749677811
768401,7684,1,1,75,21,2008,3520,21,2008,19,19,1.535243307,0.749677811
768502,7685,2,1,68,26,2008,2800,26,2008,19,19,-0.772550442,-0.341975589
768503,7685,2,1,68,21,2008,2128,21,2008,19,19,-0.772550442,-1.360852096
768801,7688,2,1,75,23,2008,2960,23,2008,19,19,1.535243307,-0.099385945
768901,7689,2,1,75,25,2008,3120,25,2008,19,19,1.535243307,0.1432037
768902,7689,2,1,74,23,2008,2800,23,2008,19,19,1.205558486,-0.341975589
769401,7694,2,1,69,25,2008,3456,25,2008,19,19,-0.44286562,0.652641953
769402,7694,2,1,69,21,2008,2960,21,2008,19,19,-0.44286562,-0.099385945
769501,7695,2,1,74,21,2004,2480,21,2004,19,19,1.205558486,-0.827154878
769502,7695,2,1,75,19,2008,2960,19,2008,19,19,1.535243307,-0.099385945
770801,7708,2,1,72,20,2008,2896,20,2008,19,19,0.546188844,-0.196421803
771002,7710,2,1,67,28,2008,2960,28,2008,19,19,-1.102235263,-0.099385945
775401,7754,2,1,72,24,2008,3360,24,2008,19,19,0.546188844,0.507088166
778901,7789,1,1,73,32,2008,3840,32,2008,19,19,0.875873665,1.2348571
778902,7789,1,1,72,27,2008,2880,27,2008,19,19,0.546188844,-0.220680767
779402,7794,2,1,72,26,2008,3440,26,2008,19,19,0.546188844,0.628382988
779701,7797,2,1,76,28,2008,3040,28,2008,19,19,1.864928129,0.021908877
780201,7802,2,1,71,28,2008,3200,28,2008,19,19,0.216504022,0.264498522
780202,7802,2,1,66,26,2006,2640,26,2006,19,19,-1.431920084,-0.584565234
780401,7804,1,1,71,27,2008,2640,27,2008,19,19,0.216504022,-0.584565234
780402,7804,1,1,73,24,2006,3200,24,2006,19,19,0.875873665,0.264498522
780601,7806,2,1,70,24,2008,2880,24,2008,19,19,-0.113180799,-0.220680767
781402,7814,2,1,68,27,2008,2800,27,2008,19,19,-0.772550442,-0.341975589
781403,7814,2,1,72,24,2008,3200,24,2008,19,19,0.546188844,0.264498522
781802,7818,2,1,64,32,2008,2800,32,2008,19,19,-2.091289727,-0.341975589
781901,7819,2,1,70,24,2008,3040,24,2008,19,19,-0.113180799,0.021908877
782001,7820,2,1,70,25,2006,3200,25,2006,19,19,-0.113180799,0.264498522
782002,7820,2,1,74,19,2008,2640,19,2008,19,19,1.205558486,-0.584565234
782301,7823,1,1,68,28,2008,3360,28,2008,19,19,-0.772550442,0.507088166
782302,7823,1,1,66,24,2008,2400,24,2008,19,19,-1.431920084,-0.948449701
782501,7825,1,1,69,19,2008,3360,19,2008,19,19,-0.44286562,0.507088166
782801,7828,1,1,67,20,2008,2240,20,2008,19,19,-1.102235263,-1.191039345
783001,7830,1,1,69,25,2008,2720,25,2008,19,19,-0.44286562,-0.463270412
783002,7830,1,1,70,23,2008,3120,23,2008,19,19,-0.113180799,0.1432037
783101,7831,1,1,71,25,2008,3200,25,2008,19,19,0.216504022,0.264498522
783103,7831,1,1,67,20,2008,2240,20,2008,19,19,-1.102235263,-1.191039345
783301,7833,1,1,71,21,2008,2016,21,2008,19,19,0.216504022,-1.530664847
783302,7833,1,1,69,19,2008,2240,19,2008,19,19,-0.44286562,-1.191039345
783501,7835,2,1,66,30,2008,2496,30,2008,19,19,-1.431920084,-0.802895914
783503,7835,2,1,67,21,2008,2240,21,2008,19,19,-1.102235263,-1.191039345
785101,7851,2,1,66,21,2008,3040,21,2008,19,19,-1.431920084,0.021908877
786401,7864,1,1,66,27,2008,2720,27,2008,19,19,-1.431920084,-0.463270412
786502,7865,1,1,68,23,2008,3168,23,2008,19,19,-0.772550442,0.215980593
786503,7865,1,1,73,21,2008,2960,21,2008,19,19,0.875873665,-0.099385945
786901,7869,1,1,66,26,2008,3040,26,2008,19,19,-1.431920084,0.021908877
786902,7869,1,1,68,24,2008,3200,24,2008,19,19,-0.772550442,0.264498522
786903,7869,1,1,70,23,2008,3360,23,2008,19,19,-0.113180799,0.507088166
788202,7882,1,1,71,29,2008,3280,29,2008,19,19,0.216504022,0.385793344
792103,7921,2,1,73,21,2002,2400,21,2002,19,19,0.875873665,-0.948449701
792701,7927,1,1,67,31,2008,3168,31,2008,19,19,-1.102235263,0.215980593
792702,7927,1,1,67,30,2008,2960,30,2008,19,19,-1.102235263,-0.099385945
792703,7927,1,1,65,27,2008,2288,27,2008,19,19,-1.761604906,-1.118262452
792704,7927,1,1,70,22,2008,2080,22,2008,19,19,-0.113180799,-1.433628989
793002,7930,1,1,71,21,2008,2880,21,2008,19,19,0.216504022,-0.220680767
793302,7933,2,1,68,32,2008,3520,32,2008,19,19,-0.772550442,0.749677811
793802,7938,2,1,68,28,2008,2320,28,2008,19,19,-0.772550442,-1.069744523
793803,7938,2,1,71,27,2008,2240,27,2008,19,19,0.216504022,-1.191039345
793804,7938,2,1,69,26,2008,2320,26,2008,19,19,-0.44286562,-1.069744523
794503,7945,1,1,74,20,2008,3680,20,2008,19,19,1.205558486,0.992267455
794902,7949,1,1,73,20,2008,3840,20,2008,19,19,0.875873665,1.2348571
795001,7950,1,1,74,20,2006,3280,20,2006,19,19,1.205558486,0.385793344
796701,7967,1,1,63,32,2008,2400,32,2008,19,19,-2.420974548,-0.948449701
796702,7967,1,1,65,29,2008,3360,29,2008,19,19,-1.761604906,0.507088166
796801,7968,1,1,66,26,2006,2608,26,2006,19,19,-1.431920084,-0.633083163
796803,7968,1,1,65,19,2006,2400,19,2006,19,19,-1.761604906,-0.948449701
797101,7971,1,1,68,27,2008,2240,27,2008,19,19,-0.772550442,-1.191039345
797103,7971,1,1,65,20,2008,2016,20,2008,19,19,-1.761604906,-1.530664847
797104,7971,1,1,71,19,2008,3120,19,2008,19,19,0.216504022,0.1432037
797401,7974,1,1,69,23,2006,2480,23,2006,19,19,-0.44286562,-0.827154878
797902,7979,1,1,72,19,2006,2800,19,2006,19,19,0.546188844,-0.341975589
798001,7980,1,1,71,20,2008,2880,20,2008,19,19,0.216504022,-0.220680767
798301,7983,1,1,67,25,2008,2256,25,2008,19,19,-1.102235263,-1.166780381
798501,7985,1,1,65,25,2008,4000,25,2008,19,19,-1.761604906,1.477446744
798502,7985,1,1,68,23,2008,3680,23,2008,19,19,-0.772550442,0.992267455
800001,8000,2,1,73,27,2008,3920,27,2008,19,19,0.875873665,1.356151922
800105,8001,1,1,72,23,2008,2240,23,2008,19,19,0.546188844,-1.191039345
802901,8029,1,1,73,25,2004,3360,25,2004,19,19,0.875873665,0.507088166
802902,8029,1,1,72,24,2004,2960,24,2004,19,19,0.546188844,-0.099385945
803101,8031,1,1,71,24,2006,2720,24,2006,19,19,0.216504022,-0.463270412
803103,8031,1,1,75,21,2006,2816,21,2006,19,19,1.535243307,-0.317716625
803901,8039,2,1,71,27,2008,2960,27,2008,19,19,0.216504022,-0.099385945
804402,8044,2,1,70,22,2008,2880,22,2008,19,19,-0.113180799,-0.220680767
804403,8044,2,1,68,20,2008,2320,20,2008,19,19,-0.772550442,-1.069744523
804701,8047,2,1,73,25,2006,2880,25,2006,19,19,0.875873665,-0.220680767
804801,8048,1,1,66,22,2006,2960,22,2006,19,19,-1.431920084,-0.099385945
804802,8048,1,1,67,20,2008,2400,20,2008,19,19,-1.102235263,-0.948449701
804902,8049,2,1,74,20,2008,2400,20,2008,19,19,1.205558486,-0.948449701
805902,8059,1,1,66,27,2006,4000,27,2006,19,19,-1.431920084,1.477446744
805903,8059,1,1,66,25,2006,3920,24,2004,19,19,-1.431920084,1.356151922
805906,8059,1,1,72,19,2004,1920,19,2004,19,19,0.546188844,-1.676218634
806101,8061,1,1,68,20,2008,2240,20,2008,19,19,-0.772550442,-1.191039345
806801,8068,1,1,73,25,2008,3520,25,2008,19,19,0.875873665,0.749677811
808302,8083,1,1,66,19,2008,2400,19,2008,19,19,-1.431920084,-0.948449701
809101,8091,1,1,71,27,2006,3360,27,2006,19,19,0.216504022,0.507088166
809102,8091,1,1,67,28,2008,3360,28,2008,19,19,-1.102235263,0.507088166
