"","Subject2Tag","Subject1Tag","R","MultipleBirth","Race_1","Gender_1","HtSt19to25_1","AgeHt_1","Bmi_1","Afi_1","Afm_1","Afd_1","MathStd_1","ReadRecStd_1","Race_2","Gender_2","HtSt19to25_2","AgeHt_2","Bmi_2","Afi_2","Afm_2","Afd_2","MathStd_2","ReadRecStd_2"
"4896",546706,546704,0.5,0,2,2,NA,17,24.95857988,NA,11,13,84,102,2,2,NA,NA,NA,NA,NA,NA,65,65
"4897",546706,546705,0.5,0,2,2,NA,13,27.43236212,NA,10,NA,65,81,2,2,NA,NA,NA,NA,NA,NA,65,65
"4898",546902,546901,0.5,0,3,2,0.162869162,25,25.79053254,17,11,15,100,100,3,1,0.542276012,22,23.05362654,15,NA,14,96,84
"4899",547302,547301,0.5,0,3,2,0.510561207,31,25.17630854,16,12,16,97,102,3,1,-1.091366757,29,28.97193139,15,NA,14,99,102
"4900",547402,547401,0.5,0,3,2,NA,NA,NA,NA,NA,NA,88,104,3,1,NA,NA,NA,NA,NA,NA,113,110
"4901",547602,547601,0.5,0,2,2,1.205945297,26,21.58866782,15,13,13,84,110,2,1,0.869004566,20,22.42634641,16,NA,13,NA,NA
"4902",547702,547701,0.5,0,3,2,0.162869162,28,48.05664063,17,11,14,122,104,3,2,-1.575591062,26,22.45694444,14,13,16,96,107
"4903",547802,547801,0.5,0,3,1,-0.111181095,22,30.12857143,16,NA,10,122,126,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"4904",548002,548001,0.5,0,2,2,1.205945297,20,22.04476644,15,13,NA,79,77,2,1,0.542276012,21,28.47800926,12,NA,10,95,77
"4905",548302,548301,0.5,0,2,1,-0.111181095,20,32.99795918,NA,NA,13,100,84,2,1,NA,14,24.53326531,NA,NA,10,84,104
"4906",548802,548801,0.5,0,3,2,-1.227899017,31,23.04277778,NA,14,16,103,111,3,1,0.215547459,25,25.79944456,NA,NA,16,117,113
"4907",548803,548801,0.5,0,3,2,-1.227899017,31,23.04277778,NA,14,16,103,111,3,2,-0.184822883,27,19.90917969,14,14,16,98,114
"4908",548803,548802,0.5,0,3,1,0.215547459,25,25.79944456,NA,NA,16,117,113,3,2,-0.184822883,27,19.90917969,14,14,16,98,114
"4909",549202,549201,0.5,0,3,1,0.215547459,25,34.16683198,18,NA,17,84,85,3,2,-0.532514927,23,26.56840514,19,12,16,118,98
"4910",549203,549201,0.5,0,3,1,0.215547459,25,34.16683198,18,NA,17,84,85,3,1,NA,17,32.48477211,NA,NA,14,NA,NA
"4911",549203,549202,0.5,0,3,2,-0.532514927,23,26.56840514,19,12,16,118,98,3,1,NA,17,32.48477211,NA,NA,14,NA,NA
"4912",549802,549801,0.5,0,3,2,-0.184822883,27,20.59570313,NA,14,15,99,97,3,2,-0.880206972,21,22.86030177,19,13,16,89,100
"4913",550802,550801,0.25,0,3,2,-0.184822883,27,25.74462891,15,14,15,91,102,3,2,NA,15,19.76427336,NA,12,14,109,108
"4914",550902,550901,0.5,0,3,1,-0.764638203,26,28.58217993,NA,NA,12,75,82,3,2,NA,15,19.22265625,14,12,14,89,94
"4915",551102,551101,0.5,0,3,1,NA,18,21.61575084,NA,NA,14,106,118,3,1,NA,15,18.98533951,NA,NA,12,103,110
"4916",551802,551801,0.5,0,2,2,-0.880206972,24,41.14854318,16,13,16,84,105,2,1,2.829375889,20,25.9077071,15,NA,13,78,109
"4917",552202,552201,0.5,0,3,1,NA,14,20.27559686,NA,NA,13,107,97,3,2,NA,NA,21.28222656,NA,NA,NA,114,103
"4918",552203,552201,0.5,0,3,1,NA,14,20.27559686,NA,NA,13,107,97,3,2,NA,NA,20.40419242,NA,NA,NA,107,107
"4919",552203,552202,0.5,0,3,2,NA,NA,21.28222656,NA,NA,NA,114,103,3,2,NA,NA,20.40419242,NA,NA,NA,107,107
"4920",552302,552301,0.5,0,3,2,NA,15,16.63905325,NA,12,NA,118,113,3,1,NA,11,18.74666667,NA,NA,NA,97,111
"4921",552303,552301,0.5,0,3,2,NA,15,16.63905325,NA,12,NA,118,113,3,1,NA,12,NA,NA,NA,NA,96,94
"4922",552303,552302,0.5,0,3,1,NA,11,18.74666667,NA,NA,NA,97,111,3,1,NA,12,NA,NA,NA,NA,96,94
"4923",552304,552301,0.5,0,3,2,NA,15,16.63905325,NA,12,NA,118,113,3,2,NA,10,NA,NA,NA,NA,103,107
"4924",552304,552302,0.5,0,3,1,NA,11,18.74666667,NA,NA,NA,97,111,3,2,NA,10,NA,NA,NA,NA,103,107
"4925",552304,552303,0.5,0,3,1,NA,12,NA,NA,NA,NA,96,94,3,2,NA,10,NA,NA,NA,NA,103,107
"4926",552402,552401,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0.510561207,22,32.27731864,NA,13,13,112,115
"4927",552403,552401,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.215547459,21,31.23824638,NA,NA,NA,77,87
"4928",552403,552402,0.5,0,3,2,0.510561207,22,32.27731864,NA,13,13,112,115,3,1,0.215547459,21,31.23824638,NA,NA,NA,77,87
"4929",552602,552601,0.5,0,3,2,NA,18,23.80396525,NA,13,16,113,102,3,1,NA,14,23.84705416,NA,NA,12,131,90
"4930",552802,552801,0.25,0,3,2,-0.184822883,26,33.98291016,17,13,15,102,102,3,1,-0.111181095,20,31.56326531,17,NA,13,107,135
"4931",553002,553001,0.5,0,3,2,0.858253252,28,28.18890622,17,13,16,95,72,3,1,0.215547459,25,31.37770284,17,NA,16,101,102
"4932",553702,553701,0.5,0,2,2,-0.532514927,21,35.42454019,15,10,13,98,86,2,2,0.162869162,19,39.10177515,15,11,NA,112,90
"4933",554402,554401,0.5,0,3,2,NA,15,21.58012487,NA,12,12,95,102,3,1,NA,12,23.80489116,NA,NA,NA,85,78
"4934",554602,554601,0.5,0,3,2,NA,12,19.75130073,NA,NA,NA,113,104,3,1,NA,7,NA,NA,NA,NA,117,108
"4935",554702,554701,0.5,0,3,1,1.19573312,33,29.99466667,14,NA,12,91,84,3,1,-1.091366757,32,25.05680553,12,NA,10,95,94
"4936",554703,554701,0.5,0,3,1,1.19573312,33,29.99466667,14,NA,12,91,84,3,1,-0.437909649,30,31.74648183,15,NA,12,97,97
"4937",554703,554702,0.5,0,3,1,-1.091366757,32,25.05680553,12,NA,10,95,94,3,1,-0.437909649,30,31.74648183,15,NA,12,97,97
"4938",554704,554701,0.5,0,3,1,1.19573312,33,29.99466667,14,NA,12,91,84,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4939",554704,554703,0.5,0,3,1,-0.437909649,30,31.74648183,15,NA,12,97,97,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4940",554704,554702,0.5,0,3,1,-1.091366757,32,25.05680553,12,NA,10,95,94,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4941",554705,554702,0.5,0,3,1,-1.091366757,32,25.05680553,12,NA,10,95,94,3,1,2.175918782,27,27.27104065,13,NA,11,101,85
"4942",554705,554701,0.5,0,3,1,1.19573312,33,29.99466667,14,NA,12,91,84,3,1,2.175918782,27,27.27104065,13,NA,11,101,85
"4943",554705,554703,0.5,0,3,1,-0.437909649,30,31.74648183,15,NA,12,97,97,3,1,2.175918782,27,27.27104065,13,NA,11,101,85
"4944",554705,554704,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2.175918782,27,27.27104065,13,NA,11,101,85
"4945",554802,554801,0.5,0,3,2,0.510561207,27,25.33769513,14,10,16,103,100,3,1,0.869004566,23,23.74554325,13,NA,NA,116,98
"4946",555002,555001,0.5,0,3,2,0.162869162,21,30.94863905,17,11,12,75,92,3,2,-0.184822883,19,26.08789063,15,12,15,96,100
"4947",555502,555501,0.5,0,3,1,1.19573312,30,34.02027027,16,NA,16,103,98,3,1,1.19573312,23,34.66216216,NA,NA,11,109,112
"4948",555702,555701,0.375,0,3,1,NA,35,38.00821799,13,NA,12,105,114,3,1,-2.398280972,31,51.36558327,16,NA,16,87,100
"4949",556002,556001,0.25,0,3,1,0.215547459,29,29.28585598,15,NA,11,108,125,3,2,2.944405521,19,32.97992119,14,12,12,97,99
"4950",556003,556001,0.25,0,3,1,0.215547459,29,29.28585598,15,NA,11,108,125,3,2,NA,NA,19.36836735,NA,11,NA,89,89
"4951",556003,556002,0.5,0,3,2,2.944405521,19,32.97992119,14,12,12,97,99,3,2,NA,NA,19.36836735,NA,11,NA,89,89
"4952",556502,556501,0.5,0,3,2,NA,15,21.92470483,NA,12,15,117,123,3,2,NA,NA,NA,NA,NA,NA,123,122
"4953",557102,557101,0.5,0,3,2,-0.532514927,23,20.01486521,NA,12,16,110,97,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"4954",557702,557701,0.5,0,3,1,0.542276012,27,27.12191358,17,NA,16,97,103,3,1,0.215547459,24,24.54433644,18,NA,16,82,77
"4955",558102,558101,0.5,0,3,2,-1.575591062,24,32.11771029,NA,12,15,96,99,3,2,NA,11,NA,NA,NA,NA,99,81
"4956",558202,558201,0.5,0,3,2,NA,18,20.79881657,NA,12,NA,84,100,3,2,NA,12,NA,NA,NA,NA,NA,NA
"4957",558302,558301,0.5,0,3,1,0.215547459,29,25.79944456,16,NA,15,87,103,3,1,0.542276012,20,22.3755787,18,NA,15,95,92
"4958",558902,558901,NA,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"4959",558903,558901,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,18,32.48477211,NA,NA,12,114,75
"4960",558903,558902,0.25,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,18,32.48477211,NA,NA,12,114,75
"4961",558904,558901,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,18,26.15218522,16,12,16,109,84
"4962",558904,558902,0.25,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,18,26.15218522,16,12,16,109,84
"4963",558904,558903,0.5,0,3,1,NA,18,32.48477211,NA,NA,12,114,75,3,2,NA,18,26.15218522,16,12,16,109,84
"4964",559302,559301,0.5,0,3,2,0.858253252,22,24.27378035,NA,12,20,84,109,3,1,1.19573312,24,23.10810811,NA,NA,16,84,85
"4965",559303,559301,0.5,0,3,2,0.858253252,22,24.27378035,NA,12,20,84,109,3,1,0.215547459,22,30.68042055,NA,NA,13,135,103
"4966",559303,559302,0.5,0,3,1,1.19573312,24,23.10810811,NA,NA,16,84,85,3,1,0.215547459,22,30.68042055,NA,NA,13,135,103
"4967",559502,559501,0.5,0,3,1,-0.764638203,25,21.28460208,16,NA,15,104,88,3,2,-0.532514927,24,29.22524565,NA,12,14,122,93
"4968",559503,559501,0.5,0,3,1,-0.764638203,25,21.28460208,16,NA,15,104,88,3,1,NA,18,21.28460208,17,NA,12,84,79
"4969",559503,559502,0.5,0,3,2,-0.532514927,24,29.22524565,NA,12,14,122,93,3,1,NA,18,21.28460208,17,NA,12,84,79
"4970",559602,559601,0.5,0,3,2,-1.923283107,26,23.62855501,16,12,15,109,105,3,2,NA,18,21.72668638,NA,12,13,126,107
"4971",560502,560501,1,2,3,1,0.542276012,24,23.05362654,16,NA,13,102,102,3,1,0.542276012,24,23.73167438,17,NA,13,89,80
"4972",560503,560501,0.25,0,3,1,0.542276012,24,23.05362654,16,NA,13,102,102,3,2,0.510561207,20,39.53971534,17,12,12,93,84
"4973",560503,560502,0.25,0,3,1,0.542276012,24,23.73167438,17,NA,13,89,80,3,2,0.510561207,20,39.53971534,17,12,12,93,84
"4974",560602,560601,0.25,0,3,2,1.205945297,24,22.8049308,16,10,15,105,106,3,2,NA,17,30.78224852,NA,11,15,102,97
"4975",560902,560901,0.5,0,3,1,0.542276012,24,27.79996142,10,NA,10,115,80,3,1,NA,18,19.66338735,NA,NA,14,91,79
"4976",561202,561201,0.25,0,2,2,0.510561207,30,26.62878788,16,14,16,89,97,2,1,-0.111181095,28,28.17020433,20,NA,16,88,104
"4977",561203,561201,0.25,0,2,2,0.510561207,30,26.62878788,16,14,16,89,97,2,2,2.596713477,26,32.07498512,16,14,16,94,98
"4978",561203,561202,0.5,0,2,1,-0.111181095,28,28.17020433,20,NA,16,88,104,2,2,2.596713477,26,32.07498512,16,14,16,94,98
"4979",561204,561201,0.25,0,2,2,0.510561207,30,26.62878788,16,14,16,89,97,2,2,2.249021432,23,27.89129141,17,9,16,106,99
"4980",561204,561202,0.5,0,2,1,-0.111181095,28,28.17020433,20,NA,16,88,104,2,2,2.249021432,23,27.89129141,17,9,16,106,99
"4981",561204,561203,0.5,0,2,2,2.596713477,26,32.07498512,16,14,16,94,98,2,2,2.249021432,23,27.89129141,17,9,16,106,99
"4982",561402,561401,0.25,0,2,1,0.869004566,23,21.10714956,NA,NA,11,97,121,2,1,-0.111181095,22,25.8244898,15,NA,12,93,90
"4983",561403,561401,0.25,0,2,1,0.869004566,23,21.10714956,NA,NA,11,97,121,2,2,0.510561207,20,20.65748393,17,12,14,91,89
"4984",561403,561402,0.5,0,2,1,-0.111181095,22,25.8244898,15,NA,12,93,90,2,2,0.510561207,20,20.65748393,17,12,14,91,89
"4985",561502,561501,0.5,0,2,1,-2.398280972,31,23.02595112,16,NA,16,65,74,2,2,-1.923283107,29,28.07153117,17,10,15,95,114
"4986",561902,561901,0.5,0,2,2,-0.184822883,22,45.13891602,13,10,12,100,88,2,2,-1.575591062,20,33.78305556,15,11,16,97,87
"4987",562002,562001,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4988",562402,562401,0.5,0,3,1,0.215547459,23,37.6532434,16,NA,13,114,107,3,2,NA,18,27.3945176,NA,12,13,104,104
"4989",562702,562701,0.5,0,3,2,-0.184822883,24,23.17016602,16,11,14,107,120,3,2,-1.575591062,22,21.28527778,NA,12,16,82,102
"4990",562703,562701,0.5,0,3,2,-0.184822883,24,23.17016602,16,11,14,107,120,3,1,1.522461674,21,24.37066667,17,NA,13,103,105
"4991",562703,562702,0.5,0,3,2,-1.575591062,22,21.28527778,NA,12,16,82,102,3,1,1.522461674,21,24.37066667,17,NA,13,103,105
"4992",563102,563101,0.5,0,2,2,0.162869162,27,44.92544379,19,10,16,93,98,2,2,1.205945297,20,39.52854671,15,11,15,102,81
"4993",563103,563101,0.5,0,2,2,0.162869162,27,44.92544379,19,10,16,93,98,2,2,NA,18,37.11891644,NA,12,15,94,105
"4994",563103,563102,0.5,0,2,2,1.205945297,20,39.52854671,15,11,15,102,81,2,2,NA,18,37.11891644,NA,12,15,94,105
"4995",563104,563101,0.5,0,2,2,0.162869162,27,44.92544379,19,10,16,93,98,2,2,NA,17,32.44615385,15,11,11,86,90
"4996",563104,563102,0.5,0,2,2,1.205945297,20,39.52854671,15,11,15,102,81,2,2,NA,17,32.44615385,15,11,11,86,90
"4997",563104,563103,0.5,0,2,2,NA,18,37.11891644,NA,12,15,94,105,2,2,NA,17,32.44615385,15,11,11,86,90
"4998",564002,564001,0.5,0,2,2,NA,30,21.03147763,15,11,16,78,90,2,1,-0.111181095,27,24.38979592,NA,NA,13,87,97
"4999",564003,564001,0.25,0,2,2,NA,30,21.03147763,15,11,16,78,90,2,2,NA,18,30.11085916,16,10,16,87,107
"5000",564003,564002,0.25,0,2,1,-0.111181095,27,24.38979592,NA,NA,13,87,97,2,2,NA,18,30.11085916,16,10,16,87,107
"5001",564702,564701,0.5,0,2,2,-0.532514927,26,18.2436382,11,10,14,122,110,2,2,-1.227899017,23,25.12738511,16,11,16,96,99
"5002",564703,564701,0.5,0,2,2,-0.532514927,26,18.2436382,11,10,14,122,110,2,1,0.542276012,20,21.96875,12,NA,14,117,121
"5003",564703,564702,0.5,0,2,2,-1.227899017,23,25.12738511,16,11,16,96,99,2,1,0.542276012,20,21.96875,12,NA,14,117,121
"5004",564802,564801,0.5,0,3,1,1.849190228,28,24.9506579,19,NA,15,93,103,3,2,2.249021432,26,19.52390399,17,12,16,122,118
"5005",564803,564801,0.5,0,3,1,1.849190228,28,24.9506579,19,NA,15,93,103,3,2,2.596713477,24,18.5785108,20,12,15,106,125
"5006",564803,564802,0.5,0,3,2,2.249021432,26,19.52390399,17,12,16,122,118,3,2,2.596713477,24,18.5785108,20,12,15,106,125
"5007",564804,564801,0.5,0,3,1,1.849190228,28,24.9506579,19,NA,15,93,103,3,1,1.522461674,22,24.37066667,NA,NA,13,107,107
"5008",564804,564802,0.5,0,3,2,2.249021432,26,19.52390399,17,12,16,122,118,3,1,1.522461674,22,24.37066667,NA,NA,13,107,107
"5009",564804,564803,0.5,0,3,2,2.596713477,24,18.5785108,20,12,15,106,125,3,1,1.522461674,22,24.37066667,NA,NA,13,107,107
"5010",565202,565201,0.25,0,3,1,0.215547459,20,21.47629439,13,NA,12,96,107,3,2,NA,18,28.34677419,14,13,14,86,100
"5011",565402,565401,0.25,0,3,1,0.542276012,24,27.12191358,17,NA,13,135,135,3,2,NA,16,25.69355536,NA,12,15,107,110
"5012",565602,565601,0.5,0,3,1,-0.111181095,22,25.8244898,18,NA,16,118,116,3,1,NA,17,38.51351351,NA,NA,14,90,97
"5013",565902,565901,0.75,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"5014",567302,567301,0.5,0,3,1,NA,9,NA,NA,NA,NA,94,100,3,1,NA,NA,NA,NA,NA,NA,98,98
"5015",567303,567301,0.5,0,3,1,NA,9,NA,NA,NA,NA,94,100,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"5016",567303,567302,0.5,0,3,1,NA,NA,NA,NA,NA,NA,98,98,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"5017",567402,567401,0.25,0,3,2,0.858253252,26,29.75495656,15,12,16,93,108,3,2,NA,18,27.36591696,NA,12,14,90,93
"5018",568102,568101,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"5019",568103,568101,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"5020",568103,568102,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"5021",568104,568101,0.25,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,14,21.63076923,NA,NA,NA,93,87
"5022",568104,568103,0.25,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,14,21.63076923,NA,NA,NA,93,87
"5023",568104,568102,0.25,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,14,21.63076923,NA,NA,NA,93,87
"5024",568105,568102,0.25,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,85,91
"5025",568105,568101,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,85,91
"5026",568105,568103,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,85,91
"5027",568105,568104,0.25,0,3,1,NA,14,21.63076923,NA,NA,NA,93,87,3,1,NA,NA,NA,NA,NA,NA,85,91
"5028",568202,568201,0.5,0,3,1,0.542276012,21,25.7658179,NA,NA,15,78,75,3,1,NA,18,22.2377551,14,NA,12,NA,NA
"5029",568203,568201,0.25,0,3,1,0.542276012,21,25.7658179,NA,NA,15,78,75,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"5030",568203,568202,0.25,0,3,1,NA,18,22.2377551,14,NA,12,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"5031",568204,568201,0.5,0,3,1,0.542276012,21,25.7658179,NA,NA,15,78,75,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"5032",568204,568202,0.5,0,3,1,NA,18,22.2377551,14,NA,12,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"5033",568204,568203,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"5034",568402,568401,0.5,0,2,1,0.542276012,30,33.22434414,NA,NA,15,88,94,2,1,-0.764638203,29,25.08542388,15,NA,15,94,89
"5035",568502,568501,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0.162869162,21,31.61420118,18,12,18,85,90
"5036",568503,568501,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,15,22.31303313,NA,NA,NA,93,87
"5037",568503,568502,0.5,2,3,2,0.162869162,21,31.61420118,18,12,18,85,90,3,1,NA,15,22.31303313,NA,NA,NA,93,87
"5038",568602,568601,0.25,0,3,1,1.19573312,26,30.16891892,18,NA,16,106,114,3,2,NA,15,29.1183432,NA,11,NA,111,135
"5039",568603,568601,0.25,0,3,1,1.19573312,26,30.16891892,18,NA,16,106,114,3,1,NA,NA,NA,NA,NA,NA,107,112
"5040",568603,568602,0.5,0,3,2,NA,15,29.1183432,NA,11,NA,111,135,3,1,NA,NA,NA,NA,NA,NA,107,112
"5041",568702,568701,0.5,0,3,2,-0.880206972,26,30.89355469,14,13,13,99,111,3,2,NA,17,19.96686391,14,13,NA,95,105
"5042",568703,568701,0.25,0,3,2,-0.880206972,26,30.89355469,14,13,13,99,111,3,1,NA,18,20.22118627,NA,NA,NA,75,80
"5043",568703,568702,0.5,0,3,2,NA,17,19.96686391,14,13,NA,95,105,3,1,NA,18,20.22118627,NA,NA,NA,75,80
"5044",568902,568901,0.25,0,3,2,-0.532514927,24,25.85991434,NA,NA,17,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"5045",569502,569501,0.5,0,3,2,-0.532514927,23,29.22524565,18,11,17,122,109,3,2,NA,17,26.51795005,NA,12,16,122,95
"5046",569503,569501,0.5,0,3,2,-0.532514927,23,29.22524565,18,11,17,122,109,3,2,NA,14,19.36639119,NA,12,12,103,119
"5047",569503,569502,0.5,0,3,2,NA,17,26.51795005,NA,12,16,122,95,3,2,NA,14,19.36639119,NA,12,12,103,119
"5048",570502,570501,0.5,0,3,2,1.205945297,26,25.08542388,14,12,14,103,112,3,1,1.849190228,24,19.47368421,13,NA,NA,109,101
"5049",570702,570701,0.5,0,3,2,-0.184822883,20,23.17016602,18,12,17,84,118,3,1,NA,18,31.94742704,16,NA,16,109,121
"5050",570703,570701,0.5,0,3,2,-0.184822883,20,23.17016602,18,12,17,84,118,3,2,NA,17,28.24265381,NA,14,NA,93,103
"5051",570703,570702,0.5,0,3,1,NA,18,31.94742704,16,NA,16,109,121,3,2,NA,17,28.24265381,NA,14,NA,93,103
"5052",570802,570801,0.5,0,3,2,0.858253252,20,28.18890622,16,12,13,108,105,3,2,NA,17,25.60353798,NA,11,13,114,110
"5053",570803,570801,0.5,0,3,2,0.858253252,20,28.18890622,16,12,13,108,105,3,1,NA,15,20.08571429,NA,NA,14,119,107
"5054",570803,570802,0.5,0,3,2,NA,17,25.60353798,NA,11,13,114,110,3,1,NA,15,20.08571429,NA,NA,14,119,107
"5055",571202,571201,0.5,0,3,1,NA,17,19.78795271,15,NA,13,69,72,3,1,NA,15,20.97522987,NA,NA,NA,110,82
"5056",571302,571301,0.5,0,3,1,0.869004566,27,23.10810811,NA,NA,15,88,96,3,1,0.215547459,26,30.84591837,18,NA,13,100,95
"5057",571303,571301,0.5,0,3,1,0.869004566,27,23.10810811,NA,NA,15,88,96,3,1,1.19573312,21,28.24324324,16,NA,14,119,105
"5058",571303,571302,0.5,0,3,1,0.215547459,26,30.84591837,18,NA,13,100,95,3,1,1.19573312,21,28.24324324,16,NA,14,119,105
"5059",571304,571301,0.5,0,3,1,0.869004566,27,23.10810811,NA,NA,15,88,96,3,2,NA,17,34.32617188,17,10,12,97,102
"5060",571304,571302,0.5,0,3,1,0.215547459,26,30.84591837,18,NA,13,100,95,3,2,NA,17,34.32617188,17,10,12,97,102
"5061",571304,571303,0.5,0,3,1,1.19573312,21,28.24324324,16,NA,14,119,105,3,2,NA,17,34.32617188,17,10,12,97,102
"5062",571502,571501,0.5,0,3,1,NA,13,NA,NA,NA,NA,84,84,3,1,NA,9,NA,NA,NA,NA,86,86
"5063",571503,571501,0.5,0,3,1,NA,13,NA,NA,NA,NA,84,84,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"5064",571503,571502,0.5,0,3,1,NA,9,NA,NA,NA,NA,86,86,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"5065",571602,571601,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"5066",571702,571701,0.5,0,3,2,0.510561207,20,21.78719008,15,9,12,102,84,3,2,NA,16,22.2377551,NA,12,15,109,125
"5067",571802,571801,0.5,0,3,2,NA,NA,NA,NA,13,NA,113,135,3,2,NA,NA,NA,NA,NA,NA,118,126
"5068",572002,572001,0.25,0,1,2,-0.532514927,30,32.00442248,16,13,15,102,99,1,2,NA,18,29.85651974,15,12,12,111,123
"5069",572402,572401,0.5,0,1,2,-0.880206972,29,24.56060199,16,11,15,89,118,1,1,0.215547459,26,29.22524565,17,NA,11,93,103
"5070",572802,572801,0.5,0,1,2,0.162869162,22,27.45443787,19,13,16,122,121,1,1,-0.764638203,19,24.32525952,18,NA,11,106,102
"5071",572803,572801,0.5,0,1,2,0.162869162,22,27.45443787,19,13,16,122,121,1,1,NA,17,25.10216227,NA,NA,10,105,101
"5072",572803,572802,0.5,0,1,1,-0.764638203,19,24.32525952,18,NA,11,106,102,1,1,NA,17,25.10216227,NA,NA,10,105,101
"5073",572902,572901,0.5,0,1,2,-1.575591062,22,43.54694444,NA,12,14,97,110,1,1,-0.764638203,21,39.52854671,17,NA,13,114,120
"5074",572903,572901,0.5,0,1,2,-1.575591062,22,43.54694444,NA,12,14,97,110,1,2,-1.575591062,19,23.04277778,NA,12,13,84,114
"5075",572903,572902,0.5,0,1,1,-0.764638203,21,39.52854671,17,NA,13,114,120,1,2,-1.575591062,19,23.04277778,NA,12,13,84,114
"5076",572904,572901,0.5,0,1,2,-1.575591062,22,43.54694444,NA,12,14,97,110,1,2,NA,18,22.86030177,NA,13,14,109,120
"5077",572904,572902,0.5,0,1,1,-0.764638203,21,39.52854671,17,NA,13,114,120,1,2,NA,18,22.86030177,NA,13,14,109,120
"5078",572904,572903,0.5,0,1,2,-1.575591062,19,23.04277778,NA,12,13,84,114,1,2,NA,18,22.86030177,NA,13,14,109,120
"5079",573202,573201,0.5,0,1,2,NA,NA,NA,NA,NA,NA,99,104,1,1,NA,NA,NA,NA,NA,NA,123,117
"5080",574002,574001,0.5,0,1,2,-1.227899017,31,34.75944444,NA,12,16,93,91,1,2,0.162869162,28,39.47509766,16,11,16,100,101
"5081",574003,574001,0.5,0,1,2,-1.227899017,31,34.75944444,NA,12,16,93,91,1,1,-1.091366757,26,22.70773001,14,NA,12,84,90
"5082",574003,574002,0.5,0,1,2,0.162869162,28,39.47509766,16,11,16,100,101,1,1,-1.091366757,26,22.70773001,14,NA,12,84,90
"5083",574004,574001,0.5,0,1,2,-1.227899017,31,34.75944444,NA,12,16,93,91,1,2,-0.532514927,24,22.14033762,16,12,15,96,114
"5084",574004,574003,0.5,0,1,1,-1.091366757,26,22.70773001,14,NA,12,84,90,1,2,-0.532514927,24,22.14033762,16,12,15,96,114
"5085",574004,574002,0.5,0,1,2,0.162869162,28,39.47509766,16,11,16,100,101,1,2,-0.532514927,24,22.14033762,16,12,15,96,114
"5086",574005,574002,0.5,0,1,2,0.162869162,28,39.47509766,16,11,16,100,101,1,2,NA,15,22.49453694,NA,13,NA,97,122
